statuses,date_joined,most_recent_post,following,followers,favourites,lists,tweets_this_week,retweet,retweeted_count,userNameScore,avg_tweets_by_day_of_week,engagment_rate,screen_name,account_type
117,2016,2017,0.0,0.0,55,1,0.0,84.0,271128.0,0.0833333333333333,14.571,27112800.0,badawi_april,1.0
2859,2016,2017,0.0,4.0,2127,0,0.0,130.0,415378.0,0.7272727272727273,18.571,10384450.0,dorthmuther,0.0
208353,2016,2017,1.0,1019.0,0,432,0.0,148.0,273.0,0.5454545454545454,21.143,26.79,bestactor16,0.0
85,2016,2017,0.0,0.0,32,1,0.0,56.0,256082.0,0.7333333333333334,10.429,25608200.0,modestasandor11,1.0
1230,2016,2017,0.0,7.0,1229,1,0.0,24.0,8501.0,0.2307692307692307,3.429,121442.86,davydovalvin1,0.0
11,2016,2017,0.0,3.0,102,0,0.0,4.0,17.0,0.0,1.571,566.67,covxps3yiggbyjz,0.0
1320,2016,2017,31.0,12.0,1321,0,0.0,36.0,11872.0,0.2666666666666667,5.143,98933.33,fedoseevaksen12,0.0
124,2016,2017,0.0,1.0,55,0,0.0,74.0,238978.0,0.2307692307692307,15.0,23897800.0,metalmaren,1.0
1329,2016,2017,12.0,8.0,1326,0,0.0,36.0,12169.0,0.0,5.286,152112.5,fokinnord93,0.0
259,2016,2017,0.0,0.0,105,0,0.0,106.0,109199.0,0.0,24.714,10919900.0,lsahuoziwyf,1.0
1325,2016,2017,27.0,6.0,1325,0,0.0,36.0,12169.0,0.1333333333333333,5.286,202816.67,glikerijagafon1,0.0
1325,2016,2017,16.0,10.0,1325,1,0.0,36.0,12169.0,0.0588235294117647,5.286,121690.0,savyol_dorofeev,0.0
1329,2016,2017,32.0,8.0,1326,2,0.0,36.0,12169.0,0.0666666666666666,5.286,152112.5,borisovakriske5,0.0
201,2016,2017,0.0,0.0,94,1,0.0,132.0,315175.0,0.2222222222222222,25.0,31517500.0,calling_christi,1.0
2922,2016,2017,45.0,6.0,2100,2,0.0,118.0,289722.0,0.0714285714285714,16.857,4828700.0,andradealex111,0.0
122,2016,2017,0.0,2.0,52,2,0.0,82.0,299488.0,0.1764705882352941,15.714,14974400.0,motor_gertrudis,1.0
208,2016,2017,0.0,1.0,86,0,0.0,136.0,274551.0,0.75,26.429,27455100.0,lupe_wertwer,1.0
202,2016,2017,0.0,0.0,95,0,0.0,144.0,288571.0,0.4444444444444444,26.0,28857100.0,milagros_narwha,1.0
203,2016,2017,0.0,0.0,108,2,0.0,150.0,159698.0,0.6666666666666667,25.143,15969800.0,cleta_oya,1.0
159,2016,2017,0.0,0.0,64,1,0.0,110.0,265043.0,0.7692307692307692,20.571,26504300.0,carletta_kwak,1.0
341,2016,2017,21.0,0.0,341,0,0.0,178.0,52166.0,0.0,25.571,5216600.0,ruslantetozx,0.0
2117,2016,2017,0.0,7.0,1467,0,0.0,122.0,322635.0,0.6,17.429,4609071.43,leecha1987,0.0
3989,2016,2017,0.0,6.0,1448,1,0.0,124.0,407269.0,0.2142857142857143,17.714,6787816.67,lovedong_zilin,0.0
164,2016,2017,0.0,0.0,79,0,0.0,98.0,277738.0,0.1428571428571429,19.714,27773800.0,shimazusantos,1.0
174,2016,2017,0.0,0.0,67,0,0.0,120.0,315900.0,0.0909090909090909,22.429,31590000.0,brunspirate,1.0
150,2016,2017,0.0,0.0,63,0,0.0,96.0,245274.0,0.1538461538461538,19.143,24527400.0,levelbeulah,1.0
140,2016,2017,0.0,0.0,71,2,0.0,96.0,272212.0,0.5333333333333333,17.571,27221200.0,dorindahero,1.0
173,2016,2017,0.0,0.0,79,0,0.0,112.0,286830.0,0.0625,21.571,28683000.0,mccullummorphin,1.0
1326,2016,2017,35.0,10.0,1326,0,0.0,36.0,12169.0,0.0625,5.286,121690.0,kovalyovadania1,0.0
159,2016,2017,0.0,2.0,60,0,0.0,102.0,262666.0,0.3333333333333333,20.286,13133300.0,ruthdruid,1.0
341,2016,2017,21.0,0.0,341,0,0.0,178.0,52166.0,0.1999999999999999,25.571,5216600.0,andreybdacmasl1,0.0
2840,2016,2017,47.0,5.0,2225,0,0.0,132.0,188619.0,0.0,18.857,3772380.0,baddiebii,0.0
237,2016,2017,0.0,1.0,107,0,0.0,118.0,202009.0,0.7,24.857,20200900.0,chloe_bent,1.0
135,2016,2017,0.0,0.0,56,0,0.0,86.0,296444.0,0.5714285714285714,17.429,29644400.0,viperfreeouf,1.0
1226,2016,2017,0.0,9.0,1224,0,0.0,22.0,8391.0,0.1428571428571429,3.286,93233.33,dosifejsidorov,0.0
1327,2016,2017,14.0,14.0,1325,0,0.0,36.0,12169.0,0.1176470588235294,5.286,86921.43,aksenovaristar5,0.0
916,2016,2017,0.0,45.0,630,1,0.0,134.0,657921.0,0.0,21.714,1462046.67,kakuiin,0.0
2125,2016,2017,0.0,4.0,1494,0,0.0,132.0,276124.0,0.6666666666666667,18.857,6903100.0,ibeans911,0.0
1703,2016,2017,0.0,8.0,1195,0,0.0,130.0,319657.0,0.0999999999999999,18.571,3995712.5,guyinshock,0.0
263,2016,2017,0.0,1.0,122,0,0.0,122.0,60673.0,0.7,24.571,6067300.0,mai_grandt,1.0
297,2016,2017,0.0,1.0,125,0,0.0,132.0,52122.0,0.1875,24.0,5212200.0,rodriguezjungle,1.0
108,2016,2017,0.0,0.0,44,0,0.0,64.0,240928.0,0.0833333333333333,13.571,24092800.0,ricotta_eliz,1.0
2995,2016,2017,0.0,6.0,2162,0,0.0,150.0,505342.0,0.7272727272727273,21.571,8422366.67,gabmelovisk,0.0
6,2016,2017,0.0,7.0,3,0,0.0,2.0,33316.0,0.4,0.714,475942.86,justynka182,0.0
53,2016,2017,36.0,7.0,25,1,0.0,6.0,1397.0,0.125,7.571,19957.14,jrodcna,1.0
1224,2016,2017,0.0,11.0,1228,0,0.0,24.0,8501.0,0.1538461538461538,3.429,77281.82,savinarij,0.0
126,2016,2017,0.0,0.0,57,0,0.0,84.0,251992.0,0.625,16.857,25199200.0,viki_oya,1.0
1326,2016,2017,12.0,7.0,1326,0,0.0,36.0,12169.0,0.0,5.286,173842.86,noskovastefani5,0.0
138,2016,2017,0.0,0.0,74,0,0.0,88.0,237970.0,0.1333333333333333,17.429,23797000.0,ghizzoni_batter,1.0
8405,2016,2017,0.0,7.0,1228,14,0.0,22.0,8391.0,0.0666666666666666,3.286,119871.43,gorbachevaulri3,0.0
299,2016,2017,0.0,0.0,112,0,0.0,114.0,35827.0,0.1666666666666666,24.0,3582700.0,rashedmargy,1.0
1226,2016,2017,0.0,9.0,1226,2,0.0,22.0,8391.0,0.0714285714285714,3.286,93233.33,roland_makarov,0.0
153,2016,2017,0.0,0.0,71,0,0.0,92.0,242616.0,0.0999999999999999,18.143,24261600.0,day_titan,1.0
136,2016,2017,0.0,0.0,60,0,0.0,86.0,245534.0,0.4,16.857,24553400.0,beatriz91763054,1.0
212,2016,2017,0.0,0.0,85,0,0.0,132.0,319094.0,0.7058823529411764,25.429,31909400.0,charmaineredfe2,1.0
643,2016,2017,0.0,0.0,311,0,0.0,138.0,67481.0,0.1875,21.714,6748100.0,burgerdarceytai,1.0
342,2016,2017,29.0,8.0,341,0,0.0,178.0,52166.0,0.1538461538461538,25.571,652075.0,adolf_gulyaev,0.0
1226,2016,2017,0.0,7.0,1225,0,0.0,22.0,8391.0,0.0,3.286,119871.43,genrix_paxomov,0.0
1232,2016,2017,0.0,8.0,1230,2,0.0,24.0,8501.0,0.1333333333333333,3.429,106262.5,baranovadorote5,0.0
102,2016,2017,0.0,0.0,49,0,0.0,68.0,286363.0,0.5294117647058824,13.143,28636300.0,trojangonzalez,1.0
158,2016,2017,0.0,0.0,80,0,0.0,114.0,312298.0,0.4666666666666667,20.571,31229800.0,dinosharietrimb,1.0
319,2016,2017,0.0,2.0,156,1,0.0,130.0,57953.0,0.4666666666666667,24.571,2897650.0,level_weigeiser,1.0
2089,2016,2017,0.0,4.0,1436,0,0.0,132.0,397633.0,0.875,19.0,9940825.0,shener0n,0.0
1325,2016,2017,31.0,10.0,1325,0,0.0,36.0,12169.0,0.0666666666666666,5.286,121690.0,nelidakudryash3,0.0
1326,2016,2017,12.0,9.0,1326,1,0.0,36.0,12169.0,0.0666666666666666,5.286,135211.11,mihailovarebek2,0.0
243,2016,2017,0.0,0.0,123,0,0.0,130.0,211788.0,0.5384615384615384,24.857,21178800.0,larrymarco811,1.0
1326,2016,2017,35.0,5.0,1326,0,0.0,36.0,12169.0,0.2307692307692307,5.286,243380.0,shiryaevignat,0.0
320,2016,2017,0.0,429.0,23,0,0.0,74.0,14831.0,0.1333333333333333,27.714,3457.11,deepdepressingt,1.0
275,2016,2017,0.0,0.0,104,0,0.0,126.0,44287.0,0.4666666666666667,24.429,4428700.0,felicepower,1.0
1326,2016,2017,29.0,13.0,1325,0,0.0,36.0,12169.0,0.0714285714285714,5.286,93607.69,belov_otton,0.0
1638,2016,2017,0.0,2.0,1131,0,0.0,140.0,502028.0,0.25,20.0,25101400.0,pennybeijing,0.0
118,2016,2017,0.0,0.0,52,1,0.0,78.0,252952.0,0.4615384615384615,15.0,25295200.0,sosoprice2985,1.0
139,2016,2017,0.0,5.0,63,0,0.0,88.0,282797.0,0.0,18.286,5655940.0,rannaelvie,1.0
284,2016,2017,0.0,0.0,151,0,0.0,144.0,79875.0,0.2352941176470588,23.286,7987500.0,lavalavette,1.0
1220,2016,2017,0.0,10.0,1221,1,0.0,22.0,8391.0,0.0714285714285714,3.286,83910.0,meneimuhin1997,0.0
178,2016,2017,0.0,1.0,98,0,0.0,124.0,269136.0,0.8,22.571,26913600.0,cleopatrapedro3,1.0
1325,2016,2017,39.0,8.0,1325,0,0.0,36.0,12169.0,0.1666666666666666,5.286,152112.5,belov_enver,0.0
164,2016,2017,0.0,1.0,58,0,0.0,100.0,236709.0,0.25,18.714,23670900.0,skehan_devin,1.0
1325,2016,2017,30.0,8.0,1326,1,0.0,36.0,12169.0,0.0625,5.286,152112.5,gorbunovolimpiy,0.0
2116,2016,2017,143.0,6.0,1423,0,0.0,116.0,291615.0,0.5714285714285714,16.857,4860250.0,larrsqi,0.0
2073,2016,2017,28.0,20.0,2073,1,0.0,36.0,12169.0,0.1538461538461538,5.286,60845.0,panovtoviy,0.0
1124,2016,2017,0.0,17.0,795,0,0.0,154.0,434681.0,0.0,22.0,2556947.06,unfollow_this0,0.0
1326,2016,2017,9.0,7.0,1326,0,0.0,36.0,12169.0,0.1333333333333333,5.286,173842.86,agafyapahomova4,0.0
170,2016,2017,0.0,1.0,61,0,0.0,114.0,303044.0,0.1875,22.286,30304400.0,veternickmittie,1.0
276,2016,2017,0.0,0.0,124,1,0.0,104.0,113634.0,0.1999999999999999,25.143,11363400.0,bernardradar,1.0
341,2016,2017,20.0,1.0,341,0,0.0,178.0,52166.0,0.2307692307692307,25.571,5216600.0,borislapinywe,0.0
127,2016,2017,0.0,0.0,58,0,0.0,86.0,281465.0,0.8,17.0,28146500.0,ivettedee1,1.0
1326,2016,2017,24.0,11.0,1326,0,0.0,36.0,12169.0,0.2307692307692307,5.286,110627.27,salimlapin,0.0
100,2016,2017,0.0,0.0,29,0,0.0,56.0,231796.0,0.4,11.571,23179600.0,joanniepatric13,1.0
1488,2016,2017,0.0,12.0,928,0,0.0,130.0,325913.0,0.3333333333333333,18.714,2715941.67,alexxgonzales75,1.0
1326,2016,2017,31.0,10.0,1326,1,0.0,36.0,12169.0,0.0666666666666666,5.286,121690.0,shcherbakovadz1,0.0
159,2016,2017,0.0,1.0,55,0,0.0,102.0,246003.0,0.6666666666666667,20.143,24600300.0,leatricebrown42,1.0
1236,2016,2017,0.0,0.0,1237,0,0.0,24.0,8501.0,0.1333333333333333,3.429,850100.0,zigfridnekrasov,0.0
171,2016,2017,0.0,0.0,74,0,0.0,100.0,307830.0,0.1764705882352941,20.571,30783000.0,piratecolette,1.0
341,2016,2017,20.0,2.0,341,0,0.0,178.0,52166.0,0.2142857142857143,25.571,2608300.0,oleg7a0fgalkin,0.0
3119,2016,2017,0.0,85.0,2425,1,0.0,128.0,332605.0,0.1999999999999999,18.286,391300.0,taynoelle071015,0.0
1312,2016,2017,0.0,3.0,990,3,0.0,146.0,431515.0,0.3,20.857,14383833.33,hentaimeup,0.0
1326,2016,2017,14.0,7.0,1326,0,0.0,36.0,12169.0,0.1333333333333333,5.286,173842.86,maksimilyangus5,0.0
646,2016,2017,0.0,2.0,325,0,0.0,140.0,66484.0,0.0588235294117647,23.0,3324200.0,galloway_monkey,1.0
241,2016,2017,0.0,0.0,108,0,0.0,114.0,81266.0,0.3571428571428571,24.143,8126600.0,studded_poulos,1.0
361,2016,2017,0.0,0.0,171,0,0.0,126.0,51621.0,0.0833333333333333,25.714,5162100.0,frei_kaylene,1.0
2741,2016,2017,0.0,51.0,2082,0,0.0,150.0,504560.0,0.631578947368421,21.429,989333.33,jsmissaoformiga,0.0
1326,2016,2017,31.0,12.0,1326,0,0.0,36.0,12169.0,0.0666666666666666,5.286,101408.33,vlasovamirosla4,0.0
287,2016,2017,0.0,0.0,140,0,0.0,138.0,54954.0,0.125,25.0,5495400.0,technoconniewhi,1.0
1326,2016,2017,11.0,12.0,1326,0,0.0,36.0,12169.0,0.1333333333333333,5.286,101408.33,nikonovasvyato1,0.0
2358,2016,2017,218.0,315.0,9,1,0.0,182.0,1140.0,0.6,26.0,361.9,freestreamerrts,0.0
125,2016,2017,0.0,0.0,70,0,0.0,76.0,288613.0,0.0,15.571,28861300.0,holcomb_isaura,1.0
374,2016,2017,0.0,1.0,173,0,0.0,120.0,46100.0,0.5625,23.0,4610000.0,clarettamega,1.0
160,2016,2017,0.0,0.0,77,0,0.0,104.0,299745.0,0.1333333333333333,20.429,29974500.0,baconoliva,1.0
182,2016,2017,0.0,1.0,63,0,0.0,128.0,303445.0,0.5384615384615384,23.857,30344500.0,tacowaddell,1.0
341,2016,2017,13.0,2.0,341,0,0.0,178.0,52166.0,0.0999999999999999,25.571,2608300.0,antonartdb,0.0
202,2016,2017,0.0,3.0,78,0,0.0,126.0,318743.0,0.25,24.714,10624766.67,ilicalethia,1.0
1646,2016,2017,0.0,9.0,1152,0,0.0,138.0,447294.0,0.4,19.857,4969933.33,miranda_villa98,0.0
101,2016,2017,0.0,0.0,47,1,0.0,76.0,252191.0,0.6428571428571428,13.429,25219100.0,eagle_puchajda,1.0
219,2016,2017,0.0,2.0,126,0,0.0,130.0,202814.0,0.1875,25.0,10140700.0,zilliacusgeneva,1.0
488,2016,2017,0.0,45.0,1,14,0.0,0.0,19.0,0.3157894736842105,28.571,42.22,365sparkles,0.0
120,2016,2017,0.0,4.0,52,0,0.0,72.0,244137.0,0.8,14.857,6103425.0,loni_bartlewski,1.0
243,2016,2017,0.0,0.0,107,0,0.0,120.0,42666.0,0.0,23.571,4266600.0,milson_nohemi,1.0
10,2016,2017,0.0,6.0,133,0,0.0,0.0,0.0,0.0769230769230768,1.429,0.0,stes2801,0.0
1958,2016,2017,62.0,12.0,1352,1,0.0,136.0,317613.0,0.0,19.571,2646775.0,changlintzu,0.0
124,2016,2017,0.0,1.0,53,0,0.0,78.0,240829.0,0.0714285714285714,15.143,24082900.0,druidalbert,1.0
184,2016,2017,0.0,0.0,64,1,0.0,106.0,295644.0,0.6666666666666667,22.143,29564400.0,maziemariano281,1.0
1761,2016,2017,0.0,7.0,1432,1,0.0,138.0,433483.0,0.0999999999999999,19.714,6192614.29,ozek_ilkay,0.0
206,2016,2017,0.0,2.0,95,0,0.0,130.0,308977.0,0.0714285714285714,25.0,15448850.0,glawion_tambra,1.0
148,2016,2017,0.0,0.0,74,0,0.0,96.0,303809.0,0.0,19.429,30380900.0,raptor_hyun,1.0
61,2016,2017,87.0,32.0,556,1,0.0,54.0,363.0,0.4285714285714286,8.714,1134.38,joannajosef31,1.0
332,2016,2017,0.0,1.0,161,0,0.0,130.0,59471.0,0.9230769230769232,23.286,5947100.0,trenaarthurs,1.0
1232,2016,2017,0.0,8.0,1228,0,0.0,24.0,8501.0,0.0,3.429,106262.5,fedotzhuravlyov,0.0
1326,2016,2017,34.0,11.0,1324,0,0.0,36.0,12169.0,0.1333333333333333,5.286,110627.27,feofaniyaignat7,0.0
131,2016,2017,0.0,0.0,65,0,0.0,88.0,292967.0,0.0,17.143,29296700.0,nafyunhhfefrsk2,1.0
114,2016,2017,0.0,0.0,47,2,0.0,84.0,245291.0,0.125,14.857,24529100.0,vortexcharlyn,1.0
120,2016,2017,0.0,0.0,48,0,0.0,68.0,232431.0,0.8,13.714,23243100.0,yukoquill,1.0
282,2016,2017,0.0,2.0,138,0,0.0,122.0,45612.0,0.9166666666666666,24.286,2280600.0,ildaglawion,1.0
62,2016,2017,2852.0,7204.0,21,6,0.0,18.0,1064.0,0.0588235294117647,2.714,14.77,hotnorwaygirls,0.0
149,2016,2017,0.0,0.0,60,0,0.0,106.0,313724.0,0.0,19.857,31372400.0,wvprdardl5951,1.0
340,2016,2017,19.0,0.0,340,0,0.0,178.0,51942.0,0.0909090909090909,25.571,5194200.0,sashamchb,0.0
98,2016,2017,0.0,0.0,44,0,0.0,60.0,232931.0,0.75,12.429,23293100.0,lezlie_chute,1.0
1764,2016,2017,0.0,7.0,1609,9,0.0,164.0,83717.0,0.0666666666666666,23.429,1195957.14,allthingsevliot,0.0
827,2016,2017,22.0,9.0,531,0,0.0,106.0,387174.0,0.2727272727272727,17.0,4301933.33,croc_o_dial,1.0
209,2016,2017,0.0,0.0,79,0,0.0,124.0,270410.0,0.1538461538461538,24.286,27041000.0,pirateheike,1.0
123,2016,2017,0.0,1.0,65,0,0.0,86.0,251373.0,0.1428571428571429,16.143,25137300.0,doctor_johnnie,1.0
2978,2016,2017,0.0,15.0,2033,0,0.0,132.0,463094.0,0.3333333333333333,19.0,3087293.33,xaneypat,0.0
180,2016,2017,0.0,1.0,70,0,0.0,122.0,298517.0,0.1666666666666666,22.143,29851700.0,soteloolevia,1.0
699,2016,2017,0.0,1.0,344,0,0.0,128.0,67114.0,0.5789473684210527,20.714,6711400.0,vikingmoskowitz,1.0
168,2016,2017,0.0,1.0,64,1,0.0,108.0,251679.0,0.4,21.286,25167900.0,legendverdiecha,1.0
176,2016,2017,0.0,0.0,70,0,0.0,114.0,295343.0,0.7272727272727273,22.286,29534300.0,yaeko_soria,1.0
280,2016,2017,0.0,3.0,121,1,0.0,134.0,65044.0,0.1333333333333333,24.857,2168133.33,bullock_carlena,1.0
192,2016,2017,0.0,0.0,86,0,0.0,116.0,306301.0,0.7333333333333334,24.143,30630100.0,venessabudilo10,1.0
3087,2016,2017,23.0,14.0,2256,1,0.0,134.0,322188.0,0.0,19.143,2301342.86,colorsyn,0.0
266,2016,2017,0.0,1.0,110,0,0.0,122.0,50867.0,0.8125,23.286,5086700.0,mathildelorell1,1.0
200,2016,2017,0.0,0.0,68,0,0.0,122.0,298805.0,0.3571428571428571,25.0,29880500.0,missiledelorse,1.0
308,2016,2017,0.0,0.0,148,0,0.0,150.0,87880.0,0.2307692307692307,24.0,8788000.0,tyreeepic,1.0
230,2016,2017,0.0,1.0,100,0,0.0,124.0,228794.0,0.0666666666666666,24.857,22879400.0,morphinkendallv,1.0
1217,2016,2017,0.0,11.0,1217,0,0.0,24.0,8700.0,0.1176470588235294,3.429,79090.91,sitnikovarozin3,0.0
263,2016,2017,0.0,1.0,125,0,0.0,142.0,85903.0,0.1818181818181817,22.857,8590300.0,mayo2624,1.0
1229,2016,2017,0.0,7.0,1230,0,0.0,24.0,8501.0,0.1538461538461538,3.429,121442.86,uvarovtullii1,0.0
265,2016,2017,0.0,0.0,134,0,0.0,132.0,57348.0,0.3333333333333333,24.429,5734800.0,ortugenevieve,1.0
88,2016,2017,0.0,0.0,29,0,0.0,52.0,235256.0,0.8125,11.0,23525600.0,vernellmatheve2,1.0
3295,2016,2017,36.0,6.0,2376,0,0.0,120.0,285100.0,0.0,17.143,4751666.67,misslanyy,0.0
299,2016,2017,0.0,0.0,136,0,0.0,110.0,94442.0,0.3888888888888888,24.714,9444200.0,keniaviking,1.0
92,2016,2017,0.0,0.0,31,0,0.0,60.0,223470.0,0.2857142857142857,10.714,22347000.0,fishbein2788,1.0
2825,2016,2017,2.0,368.0,2241,0,0.0,134.0,22278.0,0.1333333333333333,19.143,6053.8,toddlercouncil,0.0
172,2016,2017,0.0,0.0,68,0,0.0,104.0,255074.0,0.1333333333333333,21.143,25507400.0,olivarezmorphin,1.0
227,2016,2017,0.0,0.0,93,0,0.0,114.0,121291.0,0.4666666666666667,24.714,12129100.0,indirarosa29281,1.0
149,2016,2017,0.0,9.0,72,1,0.0,92.0,279057.0,0.6,18.571,3100633.33,raquelellis2381,1.0
238,2016,2017,0.0,1.0,124,0,0.0,132.0,96012.0,0.1538461538461538,24.286,9601200.0,matina2735,1.0
1325,2016,2017,30.0,8.0,1326,0,0.0,36.0,12169.0,0.0,5.286,152112.5,dementevsadofiy,0.0
1326,2016,2017,33.0,15.0,1326,0,0.0,36.0,12169.0,0.1999999999999999,5.286,81126.67,nikolettafedot3,0.0
299,2016,2017,0.0,0.0,157,0,0.0,154.0,85014.0,0.4666666666666667,24.286,8501400.0,lesatobin2021_d,1.0
1328,2016,2017,36.0,11.0,1326,0,0.0,36.0,12169.0,0.0,5.286,110627.27,borisovmeletiy,0.0
341,2016,2017,0.0,1.0,341,0,0.0,178.0,52166.0,0.1999999999999999,25.571,5216600.0,vladislavhmntim,0.0
1327,2016,2017,30.0,8.0,1326,0,0.0,36.0,12169.0,0.0625,5.286,152112.5,aglaidashubina2,0.0
162,2016,2017,0.0,0.0,80,0,0.0,112.0,308685.0,0.05,20.714,30868500.0,petitvenom,1.0
3052,2016,2017,19.0,19.0,2206,0,0.0,136.0,424295.0,0.7692307692307692,19.571,2233131.58,propertrescue,0.0
148,2016,2017,0.0,0.0,61,0,0.0,90.0,260285.0,0.0769230769230768,17.429,26028500.0,comicagnes,1.0
195,2016,2017,0.0,21.0,35,0,0.0,92.0,13848.0,0.1333333333333333,13.143,65942.86,blinovpahomii21,0.0
1326,2016,2017,29.0,11.0,1326,0,0.0,36.0,12169.0,0.1333333333333333,5.286,110627.27,merkushevaermi2,0.0
327,2016,2017,0.0,2.0,178,0,0.0,132.0,48587.0,0.6428571428571428,23.857,2429350.0,alecialion,1.0
1326,2016,2017,7.0,11.0,1326,0,0.0,36.0,12169.0,0.1428571428571429,5.286,110627.27,sharapovgarrij,0.0
177,2016,2017,0.0,1.0,92,0,0.0,132.0,310230.0,0.0833333333333333,22.429,31023000.0,raptorlory,1.0
317,2016,2017,0.0,1.0,158,0,0.0,146.0,75574.0,0.0714285714285714,23.0,7557400.0,bembury_jeanie,1.0
165,2016,2017,0.0,1.0,56,0,0.0,102.0,268972.0,0.2666666666666667,20.714,26897200.0,viperjessicarob,1.0
204,2016,2017,0.0,0.0,80,0,0.0,126.0,275468.0,0.7857142857142857,25.286,27546800.0,tameika_bernas,1.0
2693,2016,2017,125.0,34.0,1837,2,0.0,146.0,373419.0,0.1052631578947368,21.143,1098291.18,bishopdd21hayes,0.0
184,2016,2017,0.0,0.0,68,0,0.0,120.0,297419.0,0.7857142857142857,23.143,29741900.0,madelyn_rossie,1.0
757,2016,2017,0.0,1.0,356,0,0.0,136.0,65182.0,0.6,21.857,6518200.0,shawndagill1777,1.0
1327,2016,2017,33.0,8.0,1326,0,0.0,36.0,12169.0,0.0714285714285714,5.286,152112.5,askold_novikov,0.0
140,2016,2017,0.0,1.0,62,0,0.0,94.0,285511.0,0.4285714285714286,18.429,28551100.0,lillafrederic,1.0
271,2016,2017,0.0,0.0,116,4,0.0,126.0,237725.0,0.0833333333333333,24.286,23772500.0,soria_batter,1.0
222,2016,2017,0.0,0.0,117,0,0.0,130.0,206167.0,0.0833333333333333,25.143,20616700.0,fairymindy,1.0
698,2016,2017,0.0,1.0,358,1,0.0,142.0,64079.0,0.1875,22.857,6407900.0,rettstatttrojan,1.0
100,2016,2017,0.0,5.0,43,0,0.0,60.0,276483.0,0.3076923076923077,13.0,5529660.0,ivkovichgeri,1.0
71,2016,2017,0.0,4.0,16,0,0.0,32.0,152246.0,0.0,9.714,3806150.0,kinhdoanhflc,0.0
1658,2016,2017,60.0,1.0,1148,0,0.0,126.0,319587.0,0.75,18.0,31958700.0,opjacklondon,0.0
1328,2016,2017,19.0,15.0,1326,0,0.0,36.0,12169.0,0.0666666666666666,5.286,81126.67,fokafedorov87,0.0
212,2016,2017,0.0,1.0,82,0,0.0,124.0,228804.0,0.4,24.0,22880400.0,royeaket2411sma,1.0
143,2016,2017,0.0,2.0,72,1,0.0,96.0,292831.0,0.7,18.143,14641550.0,carmon_zun,1.0
1337,2016,2017,0.0,5.0,860,0,0.0,132.0,466724.0,0.0,18.857,9334480.0,fangh520,0.0
341,2016,2017,20.0,0.0,341,0,0.0,178.0,52166.0,0.0666666666666666,25.571,5216600.0,artemmishinxvw8,0.0
1294,2016,2017,0.0,4.0,872,1,0.0,138.0,409635.0,0.3333333333333333,19.857,10240875.0,massieagle,0.0
157,2016,2017,0.0,0.0,63,1,0.0,106.0,279666.0,0.4615384615384615,20.429,27966600.0,caylairon,1.0
963,2016,2017,20.0,2.0,723,0,0.0,126.0,297625.0,0.1111111111111111,18.143,14881250.0,hkn_gnc01,0.0
99,2016,2017,0.0,0.0,43,0,0.0,66.0,257468.0,0.0,12.143,25746800.0,ddios_master,1.0
1326,2016,2017,10.0,13.0,1326,0,0.0,36.0,12169.0,0.1999999999999999,5.286,93607.69,nelidakosheleva,0.0
332,2016,2017,0.0,1.0,168,1,0.0,132.0,47032.0,0.3333333333333333,25.143,4703200.0,powertelmabromb,1.0
79558,2016,2017,429.0,1539.0,44963,860,0.0,164.0,12697.0,0.7,23.571,825.02,bitwhizzuk,0.0
210,2016,2017,0.0,1.0,88,0,0.0,134.0,268544.0,0.1428571428571429,26.0,26854400.0,chernick_kerry,1.0
191,2016,2017,0.0,1.0,101,0,0.0,134.0,102301.0,0.7272727272727273,21.857,10230100.0,jody_schotz,1.0
2007,2016,2017,77.0,19.0,1318,0,0.0,124.0,282612.0,0.875,17.714,1487431.58,tokdiod1,0.0
785,2016,2017,0.0,9.0,785,0,0.0,48.0,16854.0,0.1333333333333333,7.0,187266.67,ovchinnikovaep4,0.0
288,2016,2017,0.0,0.0,132,0,0.0,130.0,49648.0,0.4,25.429,4964800.0,poisonevans,1.0
137,2016,2017,0.0,0.0,57,0,0.0,82.0,243356.0,0.4615384615384615,18.0,24335600.0,gidgetmega,1.0
158,2016,2017,0.0,0.0,86,0,0.0,116.0,276740.0,0.1875,19.857,27674000.0,stedgechristena,1.0
334,2016,2017,0.0,0.0,151,0,0.0,120.0,50980.0,0.1333333333333333,24.143,5098000.0,deadly_mirandaa,1.0
143,2016,2017,0.0,1.0,61,0,0.0,82.0,275096.0,0.4,16.571,27509600.0,druidparticiaho,1.0
2053,2016,2017,0.0,5.0,1383,0,0.0,122.0,320664.0,0.0,17.429,6413280.0,wangyan_3311,0.0
153,2016,2017,0.0,4.0,64,0,0.0,92.0,251481.0,0.3076923076923077,19.571,6287025.0,mitogloulula,1.0
1326,2016,2017,27.0,6.0,1326,1,0.0,36.0,12169.0,0.1333333333333333,5.286,202816.67,epistimiyalogi2,0.0
279,2016,2017,0.0,0.0,146,0,0.0,138.0,73736.0,0.3846153846153846,24.857,7373600.0,sol_bacon,1.0
118,2016,2017,0.0,0.0,54,0,0.0,70.0,271952.0,0.3571428571428571,15.0,27195200.0,ninjacasal,1.0
3479,2016,2017,0.0,44.0,0,0,0.0,184.0,1112.0,0.9090909090909092,26.286,2527.27,hitboxgrow,0.0
1226,2016,2017,0.0,5.0,1225,0,0.0,22.0,8391.0,0.0625,3.286,167820.0,kondratevrafail,0.0
