HasProfilePicture,following,follower,HasAccountDescription,likes,posts,AverageNumberOfHashtags,AverageNumberOfComments,AverageNumberOfShare,AverageNumberOfLikes,AverageNumberOfLinkedProfiles,AverageNumberOfViews,IsABot,username
1.0,483.0,161700.0,1.0,1400000.0,20.0,4.05,15.55,7.85,1943.65,0.15,28875.0,0.0,
1.0,852.0,28.0,0.0,33.0,15.0,2.87,0.0,0.0,2.2,0.0,165.27,1.0,
1.0,317.0,55.0,1.0,630.0,20.0,3.8,0.2,0.05,2.85,0.1,58.75,0.0,
1.0,121.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,9982.0,358.0,1.0,30.0,10.0,0.0,0.1,0.0,3.0,0.0,43.8,1.0,
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,40.0,3158.0,1.0,218000.0,18.0,1.72,234.28,140.33,11337.5,0.0,72903.78,0.0,
1.0,142.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,25.33,1.0,
1.0,1066.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,108.0,4461.0,1.0,87300.0,10.0,2.8,106.7,41.3,8735.1,0.0,68125.2,0.0,
0.0,34.0,14.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,790.0,1767.0,1.0,30000.0,20.0,0.95,7.1,8.15,846.65,0.35,3582.65,0.0,
1.0,697.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,283.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,151.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,161.0,465.0,1.0,34.0,6.0,0.0,0.17,0.0,5.67,0.0,30.33,1.0,
1.0,101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,17.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.5,0.0,4.0,0.0,
1.0,453.0,547.0,1.0,1582.0,20.0,0.0,3.2,0.15,29.85,1.1,251.0,1.0,
1.0,10.0,58.0,0.0,38.0,2.0,4.0,1.0,0.0,19.0,0.0,244.0,0.0,
1.0,17.0,265000.0,1.0,4700000.0,20.0,2.05,678.25,785.75,86642.1,0.1,759065.0,0.0,
1.0,170.0,17100.0,1.0,85600.0,20.0,3.45,9.0,3.3,204.4,0.4,5601.65,0.0,
1.0,747.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,163.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,4937.0,1323.0,1.0,1635.0,20.0,0.2,8.1,0.7,74.3,0.2,365.6,0.0,
1.0,54.0,1200000.0,1.0,22900000.0,20.0,2.7,2061.5,3610.55,281920.0,0.95,1643775.0,0.0,
1.0,46.0,65900.0,1.0,1000000.0,20.0,4.25,199.7,112.6,13544.8,0.45,204215.0,0.0,
1.0,306.0,726.0,0.0,13800.0,20.0,0.15,6.6,0.7,73.8,0.3,2374.15,0.0,
1.0,1447.0,498.0,0.0,3942.0,20.0,1.25,0.6,1.0,91.8,0.05,208.05,1.0,
1.0,39.0,23.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,1.0,112100.0,1.0,1100000.0,20.0,0.15,624.35,643.15,40128.95,0.0,992505.0,0.0,
1.0,116.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,142.0,58800.0,1.0,2200000.0,12.0,3.92,22.67,2.75,1709.75,0.08,14305.83,0.0,
1.0,5117.0,890.0,1.0,189.0,1.0,0.0,0.0,0.0,73.0,0.0,170.0,1.0,
1.0,47.0,284600.0,1.0,5500000.0,20.0,4.85,140.1,19.95,13371.85,0.25,80474.15,0.0,
1.0,58.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,99.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1182.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,321.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,112.0,661.0,1.0,10300.0,20.0,6.1,11.0,22.2,477.75,0.05,20467.55,0.0,
1.0,1347.0,634.0,1.0,51.0,8.0,0.0,0.5,1.0,6.38,0.0,44.62,1.0,
1.0,2623.0,238200.0,1.0,2000000.0,20.0,3.85,44.05,23.1,3617.35,0.15,27561.3,0.0,
1.0,338.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,2070.0,787.0,1.0,589.0,3.0,0.33,0.0,0.0,1.0,0.33,8.67,0.0,
1.0,36.0,129900.0,1.0,2000000.0,20.0,0.6,303.3,119.05,12875.65,0.1,66915.0,0.0,
1.0,56.0,72.0,1.0,1009.0,16.0,0.0,0.25,0.0,8.94,0.5,66.12,0.0,
1.0,778.0,272.0,1.0,336.0,10.0,3.0,1.1,0.0,33.6,0.0,73.2,1.0,
1.0,743.0,37.0,0.0,9.0,1.0,0.0,0.0,1.0,9.0,0.0,19.0,1.0,
1.0,671.0,568.0,1.0,1720.0,20.0,5.1,0.15,0.0,12.95,0.05,75.1,0.0,
1.0,93.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,213.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,143.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,3947.0,177.0,0.0,65.0,9.0,0.0,0.33,0.22,7.22,0.0,48.0,1.0,
1.0,649.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1890.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,23.0,443300.0,1.0,6200000.0,20.0,10.55,825.25,196.95,5679.4,0.05,25950.7,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,29.0,4.0,1.0,53.0,5.0,1.0,3.8,0.0,9.2,0.0,53.6,0.0,
1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,103.0,29.0,0.0,23.0,5.0,0.4,0.0,0.0,4.6,0.0,6.8,1.0,
1.0,418.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1833.0,273.0,1.0,2327.0,20.0,3.1,0.6,0.05,10.45,0.2,52.75,1.0,
0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,656.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,11.0,70.0,1.0,570.0,20.0,2.5,0.5,1.0,17.2,0.15,521.95,0.0,
1.0,166.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,154.0,150.0,1.0,19.0,1.0,10.0,7.0,0.0,19.0,0.0,84.0,0.0,
1.0,458.0,101.0,1.0,1457.0,20.0,5.45,0.45,0.05,13.45,0.2,58.8,0.0,
1.0,168.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,191.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,759.0,186.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,2017.0,1206.0,1.0,7270.0,20.0,4.6,2.4,0.15,20.5,0.1,262.65,0.0,
1.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,79.0,148500.0,1.0,1700000.0,20.0,6.9,13.3,4.4,907.85,0.45,6456.5,0.0,
1.0,108.0,250600.0,1.0,6500000.0,9.0,6.11,112.33,29.44,10564.0,0.33,73068.33,0.0,
1.0,108.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,122.0,246.0,1.0,1988.0,20.0,5.2,1.25,2.55,78.35,0.2,1673.5,0.0,
1.0,83.0,20700.0,0.0,466400.0,11.0,0.0,435.55,1199.18,42348.0,0.18,330022.18,0.0,
1.0,321.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,334.0,23.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,407.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,110.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,68.0,901500.0,1.0,6800000.0,20.0,5.35,243.3,296.1,26893.25,0.35,240334.95,0.0,
1.0,930.0,9568.0,1.0,130100.0,20.0,7.6,22.55,2.55,103.55,0.5,368.0,0.0,
1.0,111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,2528.0,507.0,1.0,1520.0,20.0,3.05,3.5,0.05,28.1,0.2,192.45,0.0,
1.0,306.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1619.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,567.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1946.0,45.0,0.0,52.0,16.0,0.0,0.38,0.0,3.25,0.0,128.62,1.0,
1.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,68.0,153.0,0.0,15800.0,20.0,0.4,0.0,0.0,4.7,0.0,18.95,0.0,
1.0,108.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,108.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,79.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,
1.0,384.0,433.0,0.0,1944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,198.0,156.0,1.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,2015.0,447.0,1.0,2486.0,20.0,0.7,7.2,0.05,88.7,0.1,209.3,1.0,
1.0,723.0,34.0,0.0,11.0,4.0,0.5,0.0,0.0,2.75,0.0,5.75,1.0,
1.0,1283.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,406.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,123.0,927.0,1.0,39400.0,20.0,3.7,34.15,33.6,1966.4,0.15,31447.55,0.0,
1.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,77.0,5197.0,1.0,48700.0,12.0,6.67,9.08,5.75,139.33,0.0,3137.42,0.0,
1.0,64.0,75.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,52.0,36.0,1.0,139.0,5.0,0.8,1.0,0.0,16.6,0.0,66.2,0.0,
1.0,30.0,53300.0,1.0,1100000.0,20.0,5.05,310.8,1836.6,25406.2,0.2,216078.9,0.0,
1.0,233.0,34.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,84.0,151.0,1.0,45.0,4.0,6.0,4.5,0.25,11.25,0.25,150.5,0.0,
1.0,414.0,5.0,0.0,0.0,7.0,1.14,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,676.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,22.0,353100.0,1.0,2200000.0,20.0,3.65,847.7,269.95,39130.95,0.05,335172.1,0.0,
1.0,1117.0,158.0,1.0,717.0,20.0,0.3,0.25,0.0,9.85,0.05,43.85,1.0,
1.0,1548.0,78.0,1.0,8.0,3.0,3.0,0.0,0.0,2.67,0.0,9.0,1.0,
1.0,107.0,6.0,0.0,65.0,12.0,5.08,1.67,1.0,5.42,0.0,9.92,1.0,
1.0,154.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,221.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,243.0,7.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,8.0,1.0,
1.0,47.0,7200000.0,1.0,100300000.0,20.0,0.4,12514.6,6771.55,881865.0,0.3,9035000.0,0.0,
1.0,186.0,68200.0,1.0,1700000.0,20.0,4.45,12.6,3.55,286.7,0.2,5060.55,0.0,
1.0,69.0,635900.0,1.0,18100000.0,20.0,1.2,1184.6,5228.3,217959.3,0.05,1002340.0,0.0,
1.0,7179.0,5027.0,0.0,58500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,45.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,347.0,13.0,0.0,10.0,6.0,1.0,0.0,0.0,1.0,0.0,1.33,1.0,
1.0,79.0,29.0,1.0,182.0,20.0,0.05,1.6,0.05,8.4,0.0,100.15,0.0,
1.0,3414.0,1800000.0,1.0,26500000.0,20.0,4.75,539.5,450.75,80832.0,0.9,536905.0,0.0,
1.0,1551.0,568.0,0.0,1664.0,20.0,3.5,1.1,1.15,17.35,0.15,27.9,1.0,
1.0,224.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,96.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,6631.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,346.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,296.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,25.0,25.0,0.0,119.0,14.0,0.0,0.14,0.21,8.5,0.0,222.71,0.0,
1.0,463.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,180.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,97.0,521200.0,1.0,13900000.0,20.0,3.55,395.7,1049.25,47276.4,0.45,324805.0,0.0,
1.0,141.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,255.0,8933.0,1.0,23800.0,20.0,3.15,11.75,0.0,82.2,0.0,309.65,1.0,
1.0,40.0,49.0,0.0,1074.0,12.0,3.25,2.08,6.33,84.5,0.58,4360.83,0.0,
1.0,970.0,15.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1252.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1767.0,36.0,0.0,9.0,3.0,0.0,0.0,0.0,3.0,0.0,107.0,1.0,
1.0,128.0,126100.0,1.0,617300.0,20.0,1.65,57.35,119.3,4759.05,0.05,58184.85,0.0,
1.0,606.0,32.0,1.0,18.0,3.0,2.0,0.33,0.0,6.0,0.0,129.67,1.0,
1.0,54.0,3900000.0,1.0,83500000.0,20.0,7.55,2800.7,8795.6,606065.0,0.05,4283415.0,0.0,
1.0,2850.0,128.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,20.0,1.0,
1.0,1130.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1120.0,211.0,0.0,103.0,4.0,0.0,0.0,1.0,25.75,0.0,28.75,1.0,
1.0,1157.0,25.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,121.33,1.0,
1.0,4208.0,441.0,1.0,6636.0,20.0,0.05,3.8,0.15,81.0,0.0,293.05,0.0,
1.0,94.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,436.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,489.0,250.0,0.0,353.0,20.0,0.5,0.1,1.0,12.9,0.15,28.5,1.0,
1.0,152.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,107.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,75.0,113400.0,1.0,993500.0,20.0,4.25,22.65,56.0,2373.25,0.15,38862.85,0.0,
1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,655.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,646.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1884.0,95.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,1.0,
1.0,366.0,369.0,1.0,1612.0,20.0,0.0,6.4,0.1,20.85,0.55,159.1,0.0,
1.0,54.0,3200000.0,1.0,14300000.0,20.0,1.9,312.9,1452.95,90817.4,0.0,1110854.95,0.0,
1.0,72.0,125.0,1.0,463.0,20.0,2.6,0.6,0.45,14.25,0.0,340.3,0.0,
1.0,690.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1365.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,254.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,1585.0,691.0,1.0,919.0,20.0,0.85,0.65,0.2,8.85,0.0,162.65,0.0,
1.0,0.0,255400.0,0.0,1900000.0,20.0,5.0,109.85,120.8,10757.15,0.0,109270.0,0.0,
1.0,783.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,544.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,715.0,30.0,1.0,2.0,4.0,0.0,0.0,0.0,0.5,0.0,0.75,1.0,
1.0,116.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,330.0,733.0,1.0,5714.0,19.0,0.53,6.32,2.16,61.47,0.26,635.79,0.0,
1.0,377.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,142.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,369.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,2312.0,64500000.0,0.0,40.0,20.0,0.15,96230.0,35986.7,5295000.0,0.5,31740000.0,0.0,
1.0,135.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,4739.0,1080.0,1.0,652.0,10.0,2.0,1.2,0.3,65.2,1.0,423.9,0.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,310.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,1685.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,661.0,194800.0,1.0,3300000.0,9.0,4.44,71.22,7.44,953.67,0.0,5753.78,0.0,
1.0,192.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,194.0,7902.0,1.0,57000.0,20.0,3.95,131.45,265.65,2526.2,0.05,27864.7,0.0,
1.0,1572.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,295.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,3755.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,164.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,45.0,1800000.0,1.0,50000000.0,20.0,0.0,58.4,36.5,10001.95,1.0,60045.0,0.0,
1.0,149.0,166.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,695.0,49.0,1.0,43.0,3.0,1.33,1.33,0.0,14.0,0.33,80.67,0.0,
1.0,165.0,6085.0,1.0,17700.0,20.0,1.15,36.0,6.9,877.35,0.3,11278.35,0.0,
1.0,88.0,10.0,0.0,99.0,20.0,0.2,0.1,0.0,2.85,0.0,20.7,0.0,
1.0,486.0,217.0,0.0,3936.0,20.0,0.1,0.1,0.0,12.0,0.05,44.0,0.0,
1.0,73.0,20.0,1.0,1817.0,20.0,2.85,8.05,7.35,85.2,0.45,2307.75,0.0,
1.0,857.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,599.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1397.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,55.0,1200000.0,1.0,23300000.0,20.0,1.95,90.55,107.75,18432.2,0.4,114234.9,0.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,136.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,590.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,59.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,957.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,221.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,1720.0,170.0,1.0,511.0,7.0,0.29,0.57,0.14,14.86,0.29,64.43,0.0,
1.0,196.0,2000000.0,1.0,31100000.0,20.0,0.0,261.5,189.25,35604.4,0.45,310375.0,0.0,
1.0,91.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,22.0,74300.0,1.0,1300000.0,20.0,2.05,147.4,438.5,15130.25,0.0,140582.75,0.0,
1.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,6172.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,58.0,8.0,1.0,80.0,3.0,0.67,0.0,0.0,0.33,0.0,3.33,0.0,
1.0,3576.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,188.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,249.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,247.0,68.0,1.0,542.0,20.0,0.0,0.5,0.15,11.45,0.0,42.0,1.0,
1.0,251.0,356.0,0.0,12400.0,20.0,4.2,3.65,0.6,99.85,0.8,547.1,0.0,
1.0,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,3161.0,568.0,1.0,1911.0,20.0,2.85,3.15,0.05,25.8,0.3,282.65,0.0,
1.0,470.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
1.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1.0,302.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
