Id	IsAccountPrivate	IsVerified	HasProfilePicture	AnzahlFolgeIch	AnzahlFollower	AnzahlLikes	HasInstagramLink	HasYoutubeLink	HasAccountDescription	HasLinkInDescription	LinkInDescription	PostsExist	AnzahlPosts	AreLikedVideosPrivate	NumberOfLikedVideos	VerhaeltnisFolgeIchProFollower	VerhaeltnisLikesProFollower	AverageNumberOfHashtags	AverageNumberOfComments	AverageNumberOfCharacters	AverageNumberOfForwardings	AverageNumberOfLikes	AverageNumberOfLinkedProfiles	AverageNumberOfUsedFilters	LikedAverageNumberOfHashtags	LikedAverageNumberOfComments	LikedAverageNumberOfCharacters	LikedAverageNumberOfForwardings	LikedAverageNumberOfLikes	LikedAverageNumberOfLinkedProfiles	LikedAverageNumberOfUsedFilters	AverageNumberOfViews	LikedAverageNumberOfViews	VerhaeltnisLikesProAufruf	VerhaeltnisCommentsProAufruf	IsABot
6EAF4A00-D933-4267-8BE6-8B0A2021E196	False	False	True	85	563600	15800000	True	False	False	False		True	20	True	0	0.00015081618168914123	28.03406671398155	2.4	736.3	109.2	1517.15	70248.05	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	482305.0	0.0	0.14565067747587107	0.0015266273416199292	False
B0A12BC2-0A8D-4110-85D7-8B1FA1A00BD2	False	False	True	35	2	0	False	False	False	False		True	4	True	0	17.5	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	
B2DA798F-218C-4DFA-8FCF-8B27C2D01404	True	False	True	479	13	2	False	False	False	False		False	0	True	0	36.84615384615385	0.15384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
E082E765-6CF4-4484-BA7D-8B2E723C1358	False	False	True	2911	233	165	False	False	True	False		True	18	True	0	12.493562231759658	0.7081545064377682	1.6666666666666667	1.8888888888888888	59.611111111111114	0.0	9.166666666666666	0.8888888888888888	0.7777777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.666666666666664	0.0	0.20522388059701493	0.04228855721393035	False
394EDC4B-E2E1-4FA4-8B31-8B375D63C9ED	False	False	True	2676	33	0	False	False	False	False		True	3	True	0	81.0909090909091	0.0	0.6666666666666666	0.0	33.333333333333336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.666666666666666	0.0	0.0	0.0	
22650422-7C3F-4D0A-BFC0-8B387128662B	False	False	True	1910	45	1	False	False	False	False		True	1	False	20	42.44444444444444	0.022222222222222223	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.65	35.25	68.8	86.35	7984.85	0.25	0.15	3.0	69184.25	0.3333333333333333	0.0	True
9E8367DC-83BB-40D9-B173-8B392A95A19E	False	False	True	16	7	21	True	False	True	False		True	1	True	0	2.2857142857142856	3.0	2.0	0.0	49.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.0	0.0	0.10880829015544041	0.0	False
C1057CB7-7727-4D85-9873-8B4DA7533D7E	False	False	True	1288	312	32	False	True	True	False		True	6	False	20	4.128205128205129	0.10256410256410256	1.3333333333333333	1.8333333333333333	38.833333333333336	0.0	4.5	0.16666666666666666	0.5	4.1	12132.35	66.85	9001.7	462363.4	0.05	0.15	37.333333333333336	1850398.9	0.12053571428571427	0.04910714285714285	
2C223B8E-2B60-49BA-BC39-8B4EC3F9D457	False	False	True	145	201	23600	False	False	True	False		True	20	True	0	0.7213930348258707	117.41293532338308	7.25	27.8	104.1	16.35	966.6	0.2	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12438.35	0.0	0.0777112719934718	0.0022350231340973682	
9F3C6B2A-9808-4E34-A74C-8B4ED399655F	False	False	True	777	152	322	False	False	True	False		True	20	True	0	5.1118421052631575	2.1184210526315788	0.4	0.2	9.45	0.0	6.3	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.15	0.0	0.11853245531514581	0.0037629350893697085	
EB255C2A-A6A9-4C44-B141-8B5067DB3CE4	False	False	False	4800	19	0	False	False	False	False		False	0	True	0	252.6315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
242F1057-3E49-4B46-B140-8B515258750B	False	False	True	178	6	2	False	False	False	False		True	4	True	0	29.666666666666668	0.3333333333333333	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	2.0	0.0	
6FF5656B-ED36-4D5B-9BCB-8B51AEA69F4A	False	False	True	2866	4814	474	False	False	True	False		True	5	False	20	0.5953469048608226	0.09846281678437889	0.0	4.6	0.0	1.6	94.8	0.0	0.0	4.2	4.4	67.8	3.6	766.9	0.45	0.15	418.2	8933.7	0.2266857962697274	0.010999521759923482	True
18197BBF-220A-4114-9943-8B52871FBACC	False	False	True	418	5	0	False	False	False	False		True	2	True	0	83.6	0.0	7.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
FFE5CEDB-5683-4B7C-B8A0-8B588AE02CCD	False	False	True	1171	205	86	False	False	False	False		True	20	True	0	5.712195121951219	0.4195121951219512	0.35	0.0	3.45	0.0	3.9	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.9	0.0	0.08496732026143791	0.0	
566A1016-208D-41C2-8B91-8B5DCAC0193D	False	False	False	87	4	0	False	False	False	False		False	0	True	0	21.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
90A420D7-27E4-4E94-9321-8B7998473482	True	False	True	117	13	104	False	False	False	False		False	0	True	0	9.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
78382516-D27F-40D0-B959-8B921A246270	False	False	True	377	27	376	False	False	False	False		True	20	True	0	13.962962962962964	13.925925925925926	0.1	0.0	0.8	0.0	1.1	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.25	0.0	0.25882352941176473	0.0	
A06A21DC-8DE6-4DBE-AB1E-8B98C7186A18	False	False	True	679	20	0	False	False	False	False		False	0	False	20	33.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8	9.4	54.55	14.25	2764.0	0.05	0.1	0.0	30933.9	0.0	0.0	True
5A0334FA-0215-4A67-AE4D-8B9E2C6EDF6C	False	False	False	35	1	0	False	False	False	False		False	0	True	0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0ED99CE8-E09F-45DC-B9B7-8BA8911F3CF5	False	False	False	44	3	2	False	False	False	False		True	2	True	0	14.666666666666666	0.6666666666666666	0.5	0.0	5.0	0.0	1.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	2.0	0.0	
CA90E333-99C0-4FF9-B38F-8BAEB2025B2F	False	False	True	29	1	0	False	False	False	False		False	0	True	0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
B698BE1F-80A6-456D-ACA7-8BB31AEB082E	False	False	True	399	6	0	False	False	False	False		False	0	False	20	66.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7	3.4	73.55	1.65	493.1	0.1	0.05	0.0	1518.8	0.0	0.0	True
90F207B7-3140-44C7-8AB8-8BBC110147D1	False	False	True	1747	258	708	False	False	False	False		True	20	True	0	6.771317829457364	2.744186046511628	0.1	0.55	18.45	0.0	8.2	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.25	0.0	0.19878787878787876	0.013333333333333334	
C846A045-161D-4816-A066-8BC0E0966C3E	False	False	True	25	2	0	False	False	False	False		False	0	True	0	12.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
C154A5E5-FFB3-4751-9A68-8BC9245C681C	False	False	True	397	125	1144	True	False	True	False		True	20	True	0	3.176	9.152	1.45	1.45	30.85	0.1	29.3	0.35	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.55	0.0	0.14185427257322683	0.007020091987412248	
172E1E40-2A7C-42AD-A0EC-8BCD0F773D17	True	False	True	170	9	0	False	False	False	False		False	0	True	0	18.88888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
8919BB8B-506E-4510-ACD0-8BDE30110CD3	False	False	True	116	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
0B0C2FDA-FDDF-4DB6-9D19-8BE9DF99E123	False	False	True	2368	112	2	False	False	False	False		True	1	False	20	21.142857142857142	0.017857142857142856	0.0	0.0	0.0	-1.0	2.0	0.0	0.0	0.45	66767.55	49.3	-1.0	3503783.35	0.45	0.1	3.0	18563704.15	0.6666666666666666	0.0	True
138CB9AB-3F62-4AAF-8913-8BEA66084265	False	False	True	39	5	6	False	False	False	False		True	4	True	0	7.8	1.2	5.0	0.0	72.0	0.0	1.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.75	0.0	0.05825242718446602	0.0	
5D7087D7-41D4-4F58-983A-8BF1F58D7B4D	True	False	True	730	54	883	False	False	False	False		False	0	True	0	13.518518518518519	16.35185185185185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
DFF99A5B-23E2-4CCC-89A9-8BFAAE2779C8	False	False	True	158	1100000	14700000	True	True	True	False		True	20	True	0	0.00014363636363636363	13.363636363636363	2.5	2506.6	49.8	3068.85	241755.0	0.2	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1885905.0	0.0	0.12819044437551202	0.0013291231530750487	False
8A8785C8-7D77-4982-A5A0-8C10AA2E5CF0	False	False	True	107	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
C732FF69-5E96-42F3-AD11-8C19EAABE768	False	False	True	424	6	0	False	False	False	False		True	3	False	20	70.66666666666667	0.0	0.0	0.0	0.0	1.3333333333333333	0.0	0.0	0.0	3.4	63.25	79.65	114.0	7827.85	0.35	0.2	46.333333333333336	59706.5	0.0	0.0	True
2B93BECA-2034-4FCA-B80B-8C1DC2A916BB	False	False	True	64	61	504	False	False	False	False		True	20	True	0	1.0491803278688525	8.262295081967213	0.05	0.0	3.8	0.0	2.25	0.2	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.028481012658227847	0.0	
7A8021C3-6615-4600-B56C-8C1E2870713C	True	False	True	13	8	0	False	False	False	False		False	0	True	0	1.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
E18F6D70-2EB2-4F5E-B155-8C1FAC705FBE	False	False	True	270	2	1	False	False	False	False		True	1	True	0	135.0	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.25	0.0	
1675C037-D3F1-4193-B0FE-8C20076A1042	False	False	True	135	29	55	False	False	True	False		True	20	True	0	4.655172413793103	1.896551724137931	0.0	0.0	4.3	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.75	0.0	0.03225806451612903	0.0	
B69DAB9D-D37C-4A94-B356-8C2118D44BC4	False	False	True	908	44	17	False	False	True	False		True	3	False	9	20.636363636363637	0.38636363636363635	0.0	0.0	5.333333333333333	0.0	5.666666666666667	0.0	0.0	2.888888888888889	2.5555555555555554	52.55555555555556	0.6666666666666666	210.0	0.1111111111111111	0.1111111111111111	110.66666666666667	387.44444444444446	0.05120481927710843	0.0	True
EDD26327-BF08-4F0B-BBFE-8C23F04D1DB2	False	False	True	355	22	168	True	True	True	False		True	20	True	0	16.136363636363637	7.636363636363637	1.1	0.1	32.0	0.0	1.65	0.2	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.45	0.0	0.04291287386215864	0.002600780234070221	False
C78858F1-DEA8-413F-AC17-8C24AA8B7F00	False	False	True	13	5	61	False	False	True	False		True	20	True	0	2.6	12.2	0.3	0.1	21.95	0.0	2.5	0.2	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.85	0.0	0.2304147465437788	0.009216589861751152	
E159E812-2349-47B5-9ACC-8C4AFED1DB5E	True	False	True	513	13	31	False	False	False	False		False	0	True	0	39.46153846153846	2.3846153846153846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
618E941E-33F6-4BA4-A0ED-8C4DD7529109	False	False	True	1103	4392	56300	False	False	False	False		True	20	True	0	0.2511384335154827	12.818761384335154	0.35	0.65	8.95	0.1	9.05	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.95	0.0	0.06756252332960061	0.0048525569242254575	
C4DD90BC-51E8-48CA-984D-8C577FCCDF5F	False	False	True	2941	5194	29000	True	True	True	False		True	20	True	0	0.5662302656911822	5.583365421640354	0.25	2.6	9.95	0.75	28.8	0.35	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.95	0.0	0.14475998994722294	0.013068610203568738	False
F16E1239-6DC3-41B1-B278-8C6906CFDC0F	True	False	True	3507	136	100	False	False	False	False		False	0	True	0	25.78676470588235	0.7352941176470589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
7E651A72-6695-4700-BFCA-8C71A88F21D8	True	False	True	516	172	887	False	False	False	False		False	0	True	0	3.0	5.156976744186046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
63CBFE1B-DD84-4020-B54B-8C786EED53E1	False	False	True	514	187	1627	False	False	False	False		True	20	False	20	2.748663101604278	8.70053475935829	1.85	0.1	43.3	0.0	3.35	0.05	0.05	2.45	1796.5	53.25	17671.15	268126.1	0.05	0.1	37.7	4265580.0	0.08885941644562334	0.002652519893899204	
7EC61B4B-202F-434B-A8F0-8C86E922C69B	True	False	True	6410	165	0	False	False	False	False		False	0	True	0	38.84848484848485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
08FF3BE2-C495-43B7-9514-8C897DA21CDB	False	False	False	148	0	0	False	False	True	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
5E84063C-E9F5-4C41-B833-8C9658200728	False	False	True	72	4	0	False	False	False	False		False	0	True	0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ED45821B-1936-40DD-AB71-8CA188005CC8	False	False	True	6979	1037	21	False	False	True	False		True	1	True	0	6.729990356798457	0.020250723240115717	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.19767441860465115	0.0	
4B95F82A-8228-4E5B-BD84-8CA463C56623	False	False	True	17	2	0	False	False	True	False		False	0	True	0	8.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
869FFBDF-15DF-437A-A3E6-8CA4C1FBD6A1	False	False	True	1510	102	224	False	False	False	False		True	20	True	0	14.803921568627452	2.196078431372549	0.1	0.0	1.15	0.0	1.3	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.85	0.0	0.048417132216014895	0.0	
980E23CB-E20F-48B0-B4C5-8CBA334132EB	False	True	True	108	780400	15000000	True	False	True	False		True	20	True	0	0.00013839056893900564	19.220912352639672	1.65	358.5	46.75	1110.15	90040.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	447785.0	0.0	0.20107864265216566	0.0008006074343714059	False
F98EE7EC-0666-4861-8F30-8CC3E240F080	False	False	True	4406	1331	4283	True	False	True	False		True	20	True	0	3.3102930127723518	3.2178812922614575	6.15	0.45	93.65	0.0	9.5	0.95	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.65	0.0	0.09165460684997588	0.0043415340086830675	False
D8DBD559-BA2B-463F-8064-8CC55A7EF08D	False	False	True	1279	81	428	False	False	False	False		True	20	True	0	15.790123456790123	5.283950617283951	1.25	0.5	64.9	0.0	12.25	2.5	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.95	0.0	0.1551614946168461	0.006333122229259024	
7F5D021A-78FC-4225-ABAB-8CC8D372C796	False	False	True	1609	46	0	False	False	False	False		False	0	True	0	34.97826086956522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
593F121C-54DD-44B8-ABBC-8CECF825EE0D	False	False	False	87	5	0	False	False	False	False		False	0	True	0	17.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
93D3563D-D4C2-4C01-9A94-8CF3AC861A65	False	False	True	10	1	11	False	False	True	False		True	6	True	0	10.0	11.0	4.166666666666667	0.0	55.333333333333336	0.0	1.8333333333333333	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.83333333333333	0.0	0.027848101265822784	0.0	False
FBC50A59-767A-4AC3-997A-8CFB6E4D822A	False	False	False	8474	64	0	False	False	False	False		False	0	True	0	132.40625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
F74B2290-7E92-4D75-8448-8CFD37529917	False	False	True	29	1	19	False	False	True	False		True	15	True	0	29.0	19.0	0.2	0.2	8.733333333333333	0.0	1.2666666666666666	0.06666666666666667	0.26666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.066666666666666	0.0	0.0407725321888412	0.006437768240343348	
5908D470-7227-42E1-90B5-8D04F2135494	False	False	True	289	2	3	False	False	False	False		True	1	True	0	144.5	1.5	0.0	0.0	25.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.08571428571428572	0.0	
BB70FF33-7D4F-44AB-BCCF-8D05E08CDCF9	False	False	True	19	1	1	False	False	True	False		False	0	True	0	19.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
86D8E727-78FC-4DF2-B432-8D06B34438E4	True	False	False	2790	9	0	False	False	False	False		False	0	True	0	310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
3141205C-CECF-4A54-87C1-8D0899944926	False	False	True	43	8	20	False	False	False	False		True	13	True	0	5.375	2.5	0.15384615384615385	0.0	1.6923076923076923	0.0	1.5384615384615385	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.25641025641025644	0.0	
C4DE05AE-B9E9-4383-BA1C-8D0957E9708B	False	False	True	150	3	0	False	False	False	False		False	0	False	20	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3	139.45	62.55	183.85	19599.55	0.15	0.25	0.0	194314.25	0.0	0.0	True
01A3B15F-989E-48C3-BA4E-8D11BD425F73	False	False	True	402	21	290	False	False	False	False		True	20	True	0	19.142857142857142	13.80952380952381	0.05	0.0	0.75	0.0	1.1	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0	0.45833333333333337	0.0	
67284670-B084-4BEC-8EEA-8D124D4D6C4C	False	False	True	514	8	0	False	False	False	False		False	0	False	20	64.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.05	47.1	72.9	91.3	1535.85	0.2	0.2	0.0	15280.5	0.0	0.0	True
B536939D-57B5-4139-B5FD-8D1ABC72161E	False	False	True	485	221	8278	True	False	True	False		True	20	True	0	2.1945701357466065	37.457013574660635	0.7	5.2	37.05	0.15	66.25	0.65	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	376.4	0.0	0.176009564293305	0.01381509032943677	False
9575E56A-6980-4592-86A7-8D2837206836	False	False	True	0	13100	112700	True	True	True	False		True	20	True	0	0.0	8.603053435114504	2.3	22.65	41.95	29.9	1268.05	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23659.7	0.0	0.053595354125369296	0.0009573240573633647	False
AE1DC6BD-5A9B-4D12-B760-8D3234735691	False	False	True	5364	98	41	False	False	False	False		True	20	True	0	54.734693877551024	0.41836734693877553	0.3	0.0	9.5	0.0	1.5	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.4	0.0	0.12096774193548386	0.0	
3AFE8572-538C-4AC0-BBF9-8D3278FA2D7F	False	False	True	342	1	0	False	False	False	False		False	0	False	20	342.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1	6.5	80.4	3.1	622.0	0.0	0.15	0.0	7272.55	0.0	0.0	True
D7D822A8-E91C-4D41-ACB6-8D3A53853099	False	False	True	107	736800	5600000	True	True	True	False		True	20	True	0	0.00014522258414766557	7.60043431053203	0.15	85.45	9.0	35.1	8658.2	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55630.0	0.0	0.15563904368146686	0.001536041704116484	False
4EB76882-29F6-4F68-A90F-8D3B3347A7E6	True	False	True	914	23	3	False	False	False	False		False	0	True	0	39.73913043478261	0.13043478260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
930884BE-3C88-40DB-80F9-8D40C2344329	False	False	False	0	5	0	False	False	False	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True
E1405194-2DB4-42F6-A3B8-8D4119449A78	False	False	True	817	14	11	False	False	False	False		True	7	True	0	58.357142857142854	0.7857142857142857	0.14285714285714285	0.0	42.57142857142857	0.0	1.5714285714285714	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.285714285714285	0.0	0.04721030042918455	0.0	
B110CBAE-5FE5-4D08-998A-8D4EA8A4460A	False	False	True	3263	2668	30500	False	False	True	False		True	20	True	0	1.2230134932533734	11.431784107946028	0.3	1.8	29.1	0.0	13.2	0.3	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.4	0.0	0.34375	0.046875	
FB787E1B-4A4C-4186-9FE8-8D5F973D1D67	False	False	True	71	24	101	False	False	True	False		True	18	True	0	2.9583333333333335	4.208333333333333	1.6111111111111112	0.16666666666666666	29.88888888888889	0.0	5.611111111111111	0.2222222222222222	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.88888888888889	0.0	0.028212290502793294	0.0008379888268156424	
7CC56215-87F6-4748-9673-8D60F93DE574	False	True	True	323	4800000	171700000	True	False	True	False		True	20	True	0	6.729166666666667e-05	35.770833333333336	4.05	1080.8	76.55	2047.15	135630.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	803435.0	0.0	0.16881266063838393	0.001345223944687498	False
0D47731A-20C0-42E2-85F2-8D6798004A37	False	False	True	156	418	553	False	False	True	False		True	1	False	20	0.37320574162679426	1.3229665071770336	0.0	2.0	24.0	0.0	117.0	0.0	0.0	3.35	7960.4	69.3	4194.25	546267.9	0.2	0.25	603.0	2636328.15	0.19402985074626866	0.003316749585406302	False
A5450BBC-10E1-486E-A543-8D7DEB8DD21E	True	False	True	331	59	191	False	False	False	False		False	0	True	0	5.610169491525424	3.23728813559322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False
258B4B35-09B4-4480-B5D4-8D80F05E5CDC	False	False	True	83	18	179	False	False	False	False		True	20	True	0	4.611111111111111	9.944444444444445	0.35	0.4	26.85	0.15	6.55	0.15	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.75	0.0	0.19999999999999998	0.012213740458015267	
D7E8F4F1-94AE-4F1D-879E-8D84CB62C830	False	False	True	62	4	0	False	False	False	False		True	1	True	0	15.5	0.0	1.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	
F92F220A-9A68-46CA-82B9-8D9E048C0C72	False	False	True	4005	313	114	False	False	True	False		True	3	True	0	12.79552715654952	0.36421725239616615	1.3333333333333333	0.0	56.333333333333336	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.4090909090909091	0.0	
3B248718-AC35-416B-9D52-8DA3A4745D40	False	False	True	88	0	0	False	False	False	False		False	0	True	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
E124E3B9-6C51-45BD-A284-8DB200E0A1E8	False	False	True	627	30	88	False	False	False	False		True	2	True	0	20.9	2.933333333333333	0.0	1.5	59.5	0.0	44.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	418.5	0.0	0.10513739545997611	0.0035842293906810036	
86A6421D-89FC-4D7D-966A-8DBD997888FB	False	False	True	94	42	71	False	False	False	False		True	6	True	0	2.238095238095238	1.6904761904761905	0.3333333333333333	0.16666666666666666	3.6666666666666665	0.0	11.833333333333334	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	564.5	0.0	0.020962503690581637	0.0002952465308532625	
02679B6B-DCB4-4E0C-8936-8DCE3E1CD173	False	False	True	616	207	175	False	False	True	False		True	2	True	0	2.975845410628019	0.8454106280193237	5.0	12.5	79.5	0.5	87.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	654.0	0.0	0.13379204892966362	0.0191131498470948	False
DBAD84F8-1CEB-4DFF-ADFB-8DD3273CF56C	False	False	False	35	6	0	False	False	False	False		False	0	True	0	5.833333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
