IsVerified,HasProfilePicture,following,follower,HasAccountDescription,likes,posts,AverageNumberOfHashtags,AverageNumberOfComments,AverageNumberOfShare,AverageNumberOfLikes,AverageNumberOfLinkedProfiles,AverageNumberOfViews,avg_videos_by_day_of_week,IsABot
0.0,1.0,3578.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,388.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,480.0,25.0,0.0,9.0,5.0,0.6,0.0,0.0,1.8,0.0,16.2,0.71,-1.0
0.0,1.0,1915.0,186.0,0.0,124.0,20.0,0.15,0.05,0.0,1.85,0.0,20.7,2.86,-1.0
0.0,1.0,138.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,2.5,0.0,327.5,0.29,1.0
0.0,1.0,20.0,70.0,1.0,70.0,9.0,3.67,2.44,0.0,6.89,0.11,100.78,1.29,0.0
0.0,1.0,44.0,111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,83.0,51.0,1.0,206.0,4.0,8.75,3.5,1.25,51.5,0.0,563.25,0.57,0.0
0.0,1.0,373.0,25.0,1.0,6.0,1.0,0.0,0.0,0.0,6.0,0.0,57.0,0.14,-1.0
0.0,1.0,60.0,34.0,1.0,177.0,3.0,1.0,27.33,0.0,59.0,0.0,3071.33,0.43,-1.0
0.0,1.0,127.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,580.0,17.0,1.0,196.0,9.0,3.78,0.89,0.33,20.44,0.0,485.33,1.29,0.0
0.0,1.0,210.0,8.0,0.0,5.0,2.0,1.0,0.0,0.0,2.5,1.0,5.5,0.29,1.0
0.0,1.0,25.0,25.0,1.0,27.0,1.0,3.0,2.0,0.0,6.0,0.0,21.0,0.14,-1.0
0.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,8441.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,855.0,35.0,1.0,3.0,2.0,2.0,0.0,1.0,1.5,0.0,2.0,0.29,1.0
0.0,1.0,3207.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,51.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,266.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,17.0,1849.0,1.0,55900.0,14.0,3.93,36.93,85.57,3971.93,0.14,53203.21,2.0,0.0
0.0,1.0,969.0,395.0,1.0,2432.0,20.0,0.15,0.1,1.0,5.05,0.05,10.75,2.86,1.0
0.0,1.0,1366.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,282.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,469.0,6.0,0.0,21.0,8.0,0.12,0.0,0.0,2.62,0.12,7.62,1.14,-1.0
0.0,1.0,750.0,76.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,198.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,640.0,21.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,132.0,18500.0,1.0,86900.0,20.0,0.7,5.05,33.0,2300.7,0.1,26762.25,2.86,0.0
0.0,1.0,570.0,26.0,0.0,121.0,20.0,0.4,0.0,0.0,1.75,0.0,10.0,2.86,-1.0
0.0,1.0,693.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,398.0,22.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,24.0,196000.0,1.0,2100000.0,20.0,4.0,146.8,59.75,7080.15,0.3,54345.0,2.86,0.0
0.0,1.0,11.0,114.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,73.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,393.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1583.0,53.0,1.0,165.0,20.0,0.9,0.2,0.0,5.3,0.1,41.35,2.86,-1.0
0.0,1.0,1395.0,110.0,0.0,81.0,18.0,0.22,0.0,0.0,4.5,0.06,53.28,2.57,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,25.0,20.0,1.0,178.0,20.0,1.55,0.6,0.0,6.15,0.0,116.1,2.86,-1.0
0.0,1.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1436.0,302.0,1.0,525.0,20.0,0.75,0.7,0.1,23.85,0.05,319.2,2.86,-1.0
0.0,1.0,1093.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,1267.0,28.0,1.0,12.0,6.0,0.17,0.0,0.0,1.67,0.0,13.5,0.86,-1.0
0.0,1.0,119.0,471.0,1.0,3643.0,20.0,1.95,2.55,0.9,59.6,0.45,493.75,2.86,-1.0
0.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,663.0,50.0,0.0,273.0,20.0,0.6,0.3,0.0,1.0,0.05,17.3,2.86,-1.0
0.0,1.0,20.0,338.0,1.0,5935.0,12.0,5.67,29.5,5.17,477.08,0.17,21731.33,1.71,-1.0
0.0,1.0,21.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,557.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,278.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,548.0,14.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,23.0,0.14,-1.0
0.0,1.0,10000.0,315.0,0.0,321.0,19.0,0.0,0.89,0.11,13.32,0.0,87.95,2.71,-1.0
0.0,1.0,256.0,135.0,1.0,1306.0,20.0,0.15,0.2,0.0,6.75,0.0,39.45,2.86,-1.0
0.0,1.0,270.0,23.0,1.0,87.0,20.0,0.5,0.0,0.0,0.3,0.0,14.5,2.86,-1.0
0.0,1.0,4997.0,166.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,7140.0,282.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,299.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,231.0,6.0,0.0,9.0,5.0,0.2,0.4,0.0,1.8,0.0,7.0,0.71,-1.0
0.0,1.0,131.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,109.0,298300.0,1.0,2100000.0,20.0,1.4,427.25,85.05,14349.55,0.45,164713.85,2.86,0.0
0.0,1.0,481.0,17.0,0.0,43.0,20.0,0.15,0.0,0.0,0.2,0.0,1.55,2.86,-1.0
0.0,1.0,3506.0,433.0,0.0,193.0,20.0,0.0,0.1,0.0,1.8,0.0,16.4,2.86,-1.0
0.0,1.0,569.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,4845.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,467.0,175.0,0.0,71.0,3.0,0.0,0.33,0.0,23.67,0.0,598.67,0.43,-1.0
0.0,1.0,1536.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,3384.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,710.0,43.0,0.0,377.0,20.0,0.2,1.55,0.1,4.25,0.0,30.05,2.86,-1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,857.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,374.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,161.0,20.0,1.0,46.0,20.0,1.55,0.0,0.0,2.25,0.0,27.65,2.86,-1.0
0.0,1.0,115.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,110.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,237.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1938.0,97.0,0.0,64.0,12.0,0.0,0.0,0.0,5.33,0.0,33.42,1.71,-1.0
0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,5027.0,183.0,1.0,32.0,2.0,0.0,2.0,0.0,16.0,1.0,170.0,0.29,-1.0
0.0,1.0,939.0,16.0,0.0,7.0,3.0,0.0,0.0,0.0,2.33,0.0,42.33,0.43,-1.0
0.0,1.0,599.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,265.0,470.0,1.0,17300.0,3.0,0.0,9.33,0.33,53.67,0.0,325.67,0.43,0.0
0.0,1.0,928.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,724.0,35.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.57,1.0
0.0,1.0,251.0,24.0,0.0,6.0,7.0,0.14,0.0,0.14,0.86,0.0,9.57,1.0,-1.0
0.0,0.0,339.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,289.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.14,-1.0
0.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.29,-1.0
0.0,1.0,347.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,88.0,60.0,0.0,513.0,20.0,0.05,0.0,0.0,1.0,0.0,24.15,2.86,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,182.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.0
0.0,1.0,156.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,136.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,104.0,54.0,1.0,140.0,20.0,0.15,0.55,0.05,2.05,0.1,53.1,2.86,0.0
0.0,1.0,631.0,15.0,1.0,9.0,5.0,0.0,0.6,0.0,1.8,0.0,12.0,0.71,-1.0
0.0,1.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,347.0,26.0,0.0,56.0,9.0,0.11,0.11,0.0,6.22,0.0,71.67,1.29,0.0
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,118.0,15.0,1.0,17.0,3.0,0.33,0.0,0.0,5.67,0.33,79.33,0.43,-1.0
0.0,1.0,24.0,61300.0,1.0,2800000.0,20.0,0.25,61.75,10.05,1949.9,0.1,8034.05,2.86,0.0
0.0,1.0,1297.0,116.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,3766.0,368.0,0.0,429.0,20.0,0.1,0.15,0.1,15.3,0.15,147.05,2.86,-1.0
0.0,1.0,44.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,620.0,386.0,1.0,3667.0,20.0,7.85,2.25,1.05,175.8,0.1,2396.25,2.86,-1.0
0.0,1.0,9.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,40.67,0.43,-1.0
0.0,1.0,235.0,11.0,0.0,9.0,4.0,0.5,0.25,0.0,2.25,0.0,7.5,0.57,-1.0
0.0,1.0,1280.0,31.0,0.0,119.0,20.0,0.55,0.05,0.0,0.75,0.1,3.9,2.86,-1.0
0.0,1.0,3668.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,24.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,0.33,0.0,1.33,0.86,-1.0
0.0,1.0,109.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,363.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,4447.0,132.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1212.0,145.0,1.0,415.0,20.0,1.1,1.05,0.05,4.05,0.65,12.9,2.86,-1.0
0.0,1.0,1181.0,228.0,1.0,822.0,20.0,0.05,0.1,1.0,12.2,0.3,52.65,2.86,1.0
0.0,1.0,76.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,5610.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,3853.0,376.0,1.0,1464.0,20.0,0.5,0.0,0.0,6.95,0.2,98.5,2.86,-1.0
0.0,1.0,124.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,16.0,3700000.0,1.0,99900000.0,20.0,0.0,52.1,98.4,6360.65,0.0,47572.35,2.86,0.0
0.0,1.0,47.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,76.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.14,-1.0
0.0,1.0,1151.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,534.0,9.0,1.0,13.0,5.0,1.0,0.0,0.0,2.6,0.0,25.2,0.71,-1.0
0.0,1.0,610.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,507.0,80.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,0.0,4510.0,1.0,19900.0,20.0,7.85,0.1,0.0,8.65,0.0,66.6,2.86,0.0
0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1285.0,268.0,1.0,640.0,2.0,0.0,1.5,0.0,11.0,0.5,59.0,0.29,0.0
0.0,1.0,45.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,2684.0,60.0,1.0,0.0,15.0,0.4,0.0,0.0,0.0,0.0,1.0,2.14,1.0
0.0,1.0,842.0,46.0,0.0,7.0,3.0,0.0,0.0,0.0,2.33,0.0,19.33,0.43,-1.0
0.0,1.0,185.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,0.14,1.0
0.0,1.0,236.0,78.0,0.0,1391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,68.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.14,-1.0
0.0,1.0,9211.0,326.0,1.0,38.0,1.0,0.0,3.0,0.0,38.0,0.0,212.0,0.14,1.0
0.0,1.0,132.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,212.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,131.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.5,0.29,-1.0
0.0,1.0,2095.0,22.0,0.0,0.0,20.0,4.75,2914.85,6141.0,403260.0,0.2,3310409.95,2.86,-1.0
0.0,1.0,49.0,10.0,1.0,32.0,10.0,0.6,0.0,0.0,3.2,0.2,28.9,1.43,-1.0
0.0,1.0,1906.0,59.0,0.0,193.0,20.0,0.85,0.05,0.0,1.25,0.7,7.2,2.86,-1.0
0.0,1.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,3451.0,116.0,0.0,51.0,9.0,0.0,0.67,0.0,5.67,0.0,8.11,1.29,-1.0
0.0,1.0,84.0,6.0,0.0,54.0,14.0,0.07,0.0,0.0,3.86,0.14,43.36,2.0,-1.0
0.0,1.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,359.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,563.0,122.0,1.0,125.0,20.0,0.5,0.0,0.0,5.2,0.0,13.65,2.86,-1.0
0.0,1.0,1630.0,296.0,1.0,13500.0,20.0,2.2,3.85,9.5,163.2,0.05,1356.4,2.86,0.0
0.0,1.0,363.0,22.0,0.0,122.0,20.0,0.05,0.5,0.0,1.8,0.1,18.55,2.86,-1.0
0.0,1.0,336.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,162.0,5.0,1.0,29.0,12.0,4.75,0.0,0.0,2.42,0.0,3483.92,1.71,-1.0
0.0,1.0,471.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,808.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1005.0,1200000.0,1.0,29600000.0,20.0,2.65,424.4,284.1,44457.05,0.25,172960.0,2.86,0.0
0.0,1.0,5118.0,1367.0,1.0,2500.0,20.0,2.25,6.7,0.45,113.75,0.6,724.55,2.86,0.0
0.0,1.0,34.0,10.0,0.0,8.0,6.0,0.67,0.0,0.0,1.33,0.33,11.17,0.86,-1.0
0.0,1.0,400.0,20.0,0.0,2.0,3.0,0.0,0.0,0.0,0.67,0.0,13.0,0.43,-1.0
0.0,1.0,225.0,193.0,1.0,3386.0,9.0,0.0,0.89,0.0,11.11,0.0,61.78,1.29,0.0
0.0,1.0,84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,7333.0,1760.0,0.0,16200.0,20.0,0.05,2.45,0.1,27.05,0.3,145.3,2.86,-1.0
0.0,1.0,139.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,99.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,760.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,413.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,265.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,122.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,78.0,0.14,-1.0
0.0,1.0,410.0,23.0,0.0,120.0,20.0,0.2,0.0,0.05,4.85,0.05,54.8,2.86,-1.0
0.0,1.0,2727.0,85.0,0.0,51.0,14.0,0.43,0.14,0.0,3.64,0.07,36.43,2.0,-1.0
0.0,1.0,335.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1289.0,381.0,1.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,175.0,183.0,0.0,436.0,20.0,8.1,2.05,0.75,14.9,0.0,138.4,2.86,0.0
0.0,1.0,126.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,257.0,28.0,1.0,331.0,20.0,0.25,0.1,0.0,4.15,0.15,22.85,2.86,-1.0
0.0,1.0,825.0,77.0,1.0,182.0,13.0,3.69,1.0,0.0,13.77,0.85,118.38,1.86,-1.0
0.0,1.0,8.0,1.0,0.0,1.0,3.0,0.67,0.0,0.0,0.33,0.0,0.33,0.43,-1.0
0.0,1.0,517.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,180.0,43.0,0.0,22.0,7.0,0.43,0.0,0.0,3.14,0.0,21.71,1.0,-1.0
0.0,1.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,136.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,172.0,8.0,0.0,44.0,20.0,0.1,0.0,0.0,1.5,0.0,32.1,2.86,-1.0
0.0,1.0,3871.0,79.0,1.0,91.0,20.0,1.15,0.0,0.05,2.6,0.2,4.15,2.86,-1.0
0.0,1.0,170.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,39.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,69.0,13.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,9618.0,828.0,1.0,8436.0,20.0,0.75,3.1,0.1,61.55,0.05,303.3,2.86,-1.0
0.0,1.0,536.0,10.0,0.0,37.0,15.0,0.07,0.0,0.07,2.47,0.0,17.6,2.14,1.0
0.0,1.0,6502.0,95.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,1654.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,394.0,56.0,1.0,351.0,20.0,0.3,0.35,0.0,3.4,0.05,94.15,2.86,-1.0
0.0,1.0,378.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,221.0,238.0,1.0,1035.0,20.0,0.25,0.95,0.15,19.25,0.3,493.1,2.86,-1.0
0.0,1.0,2387.0,29900.0,1.0,468300.0,20.0,0.05,8.85,10.15,527.2,0.1,2191.0,2.86,0.0
0.0,1.0,39.0,50.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,158.0,5.0,0.0,6.0,18.0,0.33,0.44,0.0,0.33,0.06,10.44,2.57,-1.0
0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,5797.0,151.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,70.0,69.0,1.0,576.0,20.0,1.15,1.15,0.0,4.95,0.0,23.65,2.86,-1.0
0.0,1.0,562.0,83.0,1.0,1689.0,20.0,0.7,0.25,0.0,3.5,0.0,16.05,2.86,-1.0
0.0,1.0,44.0,15.0,0.0,20.0,20.0,0.1,0.2,0.2,0.95,0.1,49.75,2.86,-1.0
0.0,1.0,330.0,9.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,9.0,2700000.0,1.0,36000000.0,20.0,2.05,4473.55,4543.5,283390.0,0.35,2547215.0,2.86,0.0
0.0,1.0,51.0,9.0,1.0,23.0,20.0,1.45,0.0,0.0,0.75,0.05,24.0,2.86,-1.0
0.0,1.0,917.0,308.0,1.0,781.0,20.0,0.05,0.1,0.0,1.5,0.0,8.5,2.86,-1.0
0.0,1.0,5948.0,551.0,1.0,2464.0,20.0,0.1,2.05,0.0,11.15,0.15,45.6,2.86,-1.0
0.0,1.0,646.0,32.0,1.0,70.0,20.0,0.35,0.15,0.05,3.0,0.0,8.9,2.86,-1.0
0.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,116.0,16.0,0.0,384.0,20.0,0.0,0.05,0.0,0.95,0.0,10.15,2.86,-1.0
0.0,1.0,307.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,656.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,1.0,124.0,5.0,0.0,1.0,20.0,0.45,0.05,0.0,0.05,0.05,2.9,2.86,-1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,510.0,30.0,0.0,33.0,10.0,0.0,0.2,0.0,3.3,0.0,16.0,1.43,-1.0
