verified,statuses,location,date_joined,most_recent_post,following,followers,likes,lists,tweet_language,tweets_this_week,retweet,retweeted_count,URL works,userNameScore,avg_tweets_by_hour_of_day,avg_ssgtweets_by_day_of_week,account_type,screen_name
0,3912,1,2010,2018,0.0,735.0,2278,11,1,0.0,130.0,298628.0,0,0.0,5.5,18.857,0,a420chick
1,8841,1,2009,2023,2294.0,24916798.0,2906,21689,1,1.0,144.0,29714.0,1,0.8571428571428572,8.167,28.0,1,pitbull
1,50007,1,2009,2023,2627.0,2849948.0,1800,12264,1,5.0,164.0,130879.0,1,0.0,8.167,28.0,1,Tyrese
0,45803,1,2010,2023,980.0,772.0,10034,2,1,7.0,22.0,232966.0,0,0.1428571428571429,8.333,28.571,1,LEXhuhh
1,2343,1,2009,2023,702.0,229882.0,5356,1247,13,3.0,130.0,34045.0,1,0.1428571428571429,8.292,28.429,1,Woodkid
1,4774,0,2010,2023,88.0,1538223.0,117,9687,22,2.0,6.0,89283.0,1,0.2222222222222222,8.333,28.571,1,Jun2daKAY
0,121,0,2011,2018,0.0,2.0,121,0,1,0.0,86.0,91991.0,0,0.1538461538461538,3.583,12.286,0,sheharyar1234
0,3405,0,2012,2017,0.0,191.0,377,0,1,0.0,30.0,71609.0,0,0.0,7.75,26.571,1,January14_2012
0,39174,1,2009,2023,11121.0,18203.0,364,518,1,7.0,0.0,13.0,1,0.0714285714285714,8.333,28.571,0,Jazzevangelist
0,411,0,2013,2023,273.0,467.0,909,1,1,2.0,32.0,649861.0,0,0.0833333333333333,8.125,27.857,1,st0rmwuzhere
0,410,0,2016,2018,0.0,10.0,341,2,1,0.0,112.0,32271.0,0,0.1666666666666666,7.5,25.714,0,aaron_fadeev
1,11635,1,2010,2022,783.0,3193.0,4789,95,1,0.0,102.0,32382.0,0,0.9285714285714286,8.333,28.571,1,CharlyEdsitty
0,3118,1,2009,2023,1103.0,520.0,150,38,1,1.0,4.0,142436.0,1,0.9090909090909092,8.333,28.571,1,ayaka_nishi
0,26966,1,2011,2023,330.0,256.0,12602,6,1,8.0,24.0,35420.0,0,0.5833333333333333,8.333,28.571,1,vinceallen30
0,8920,0,2014,2023,544.0,344.0,6686,0,16,31.0,164.0,5136.0,0,0.4545454545454546,8.333,28.571,0,emiliasal46
0,7698,1,2015,2023,802.0,55626.0,10642,96,1,4.0,18.0,19530.0,0,0.6666666666666667,8.167,28.0,0,MissLeanaLee
0,16200,1,2009,2023,305.0,591353.0,221,536,8,12.0,90.0,288417.0,1,0.3636363636363636,8.125,27.857,1,NOdabasi
0,1993,0,2016,2020,0.0,178.0,2,36,4,0.0,0.0,2.0,1,0.7692307692307692,8.333,28.571,0,tinyskylines
0,1537,1,2014,2021,52.0,17.0,2132,0,1,0.0,130.0,184006.0,0,0.3333333333333333,5.708,19.571,0,bartho15j
0,464,1,2012,2020,174.0,60.0,94,1,1,0.0,4.0,42600.0,1,0.6842105263157895,3.833,13.143,1,Flwrsonbroadway
0,15095,1,2009,2020,219.0,1872692.0,5,729,6,0.0,2.0,1697.0,1,0.75,8.292,28.429,1,awalashaari
1,6145,1,2013,2023,136.0,1623906.0,3297,476,1,12.0,12.0,63067.0,1,0.9230769230769232,8.333,28.571,1,MohammadKaif
0,143822,1,2015,2023,3969.0,6381.0,454723,203,1,3.0,154.0,342291.0,0,0.0,8.333,28.571,1,vxx46
1,2930,1,2011,2022,148.0,1406275.0,14,3780,1,0.0,12.0,6685.0,1,0.9,8.333,28.571,1,KellyRipa
0,19870,0,2014,2020,14801.0,16025.0,9070,298,1,0.0,196.0,14237.0,0,0.3846153846153846,8.25,28.286,1,Oldie_Records
1,434904,0,2010,2023,48.0,16387462.0,8,13657,3,200.0,8.0,885.0,1,0.0,8.333,28.571,0,AlArabiya
1,29256,1,2009,2023,1112.0,1944.0,25840,71,1,2.0,94.0,413798.0,1,0.7,8.292,28.429,1,nedehrbar
1,243257,1,2009,2023,3101.0,59936.0,239890,736,1,63.0,170.0,636471.0,1,0.9230769230769232,8.333,28.571,1,BettyBuckley
0,6186,1,2011,2017,386.0,375.0,3320,0,7,0.0,122.0,299808.0,0,0.5625,5.083,17.429,0,jacob_dallen
0,16959,1,2009,2023,351.0,1022.0,674,40,1,3.0,58.0,186232.0,1,0.1875,8.25,28.286,1,CreelmanKid
0,1751,0,2009,2017,0.0,144.0,319,0,1,0.0,30.0,14555.0,0,0.7333333333333334,7.75,26.571,1,alyshalynnhall
0,1306,0,2014,2019,43.0,11.0,0,0,4,0.0,0.0,2.0,0,0.0909090909090909,8.333,28.571,0,AreaRott
0,2881,1,2012,2023,2945.0,1882.0,4081,59,1,4.0,128.0,55554.0,1,0.75,8.292,28.429,1,declanharty
0,2680,0,2008,2023,540.0,332.0,6969,11,1,2.0,152.0,144077.0,0,1.0,8.083,27.714,1,cgund
0,8792,1,2011,2023,2287.0,613.0,26540,15,1,1.0,156.0,292849.0,1,0.8181818181818181,8.292,28.429,1,BrianButch1
0,9436,0,2012,2020,397.0,793.0,5402,0,1,0.0,78.0,573857.0,0,0.125,7.417,25.429,1,izzy_hannah
0,5617,1,2009,2023,768.0,584.0,310383,15,1,7.0,64.0,175787.0,1,0.1666666666666666,8.25,28.286,1,chnikki
1,8010,1,2009,2023,993.0,6932.0,2224,338,1,3.0,14.0,2268.0,1,0.75,8.333,28.571,1,jessicawohl
0,1704,1,2011,2017,0.0,3.0,1179,0,3,0.0,144.0,352566.0,0,1.0,6.042,20.714,0,teainrain
0,6650,1,2013,2023,1090.0,158.0,86195,3,15,8.0,8.0,51083.0,0,0.1333333333333333,8.333,28.571,1,downtolastpenny
0,1460,0,2014,2016,168.0,176.0,1038,0,1,0.0,58.0,223270.0,0,0.2666666666666667,4.792,16.429,1,Sara_Rutkowski2
0,4944,1,2018,2021,95.0,76.0,119,0,1,0.0,12.0,1019595.0,0,0.0,8.125,27.857,1,Harryfookinstyl
0,57909,0,2014,2023,1219.0,359.0,76922,6,1,123.0,106.0,284916.0,0,0.6666666666666667,7.375,25.286,0,Niggie_xx
0,3516,0,2010,2021,1441.0,211.0,2519,12,1,0.0,88.0,741534.0,0,0.6666666666666667,7.875,27.0,0,MamaPhilthrpst
1,1936,1,2009,2022,2268.0,2798.0,463,92,1,0.0,80.0,2399.0,1,0.0714285714285714,8.125,27.857,1,CdnPressStyle
0,208,1,2012,2017,0.0,131.0,15,3,1,0.0,38.0,24436.0,0,0.125,8.0,27.429,1,nandanaditerusi
0,191,1,2017,2017,0.0,16.0,26,0,1,0.0,90.0,13283.0,0,0.1333333333333333,3.75,12.857,0,natellafedosee4
0,1097,0,2010,2020,76.0,2.0,696,0,10,0.0,134.0,332533.0,0,0.0666666666666666,5.667,19.429,0,ivan33464658
0,356,1,2008,2022,23.0,58.0,70,3,1,0.0,90.0,242652.0,0,0.0526315789473684,8.208,28.143,1,yzzilyzzid
0,9959,1,2009,2023,237.0,1410.0,9245,24,2,0.0,112.0,146366.0,1,0.4,7.875,27.0,0,laneandkentnews
0,51868,1,2009,2023,1012.0,609.0,16237,10,1,0.0,70.0,438192.0,0,0.1428571428571429,8.292,28.429,1,BEZAnt
0,779,1,2012,2014,165.0,5299.0,97,61,1,0.0,102.0,793.0,1,0.6153846153846154,7.583,26.0,1,RealSashaLuss
0,2725,1,2016,2021,467.0,124.0,2143,7,1,0.0,66.0,1114622.0,1,0.6666666666666667,7.917,27.143,1,richie3oyd
0,372,1,2017,2017,51.0,1.0,30,0,1,0.0,196.0,99576.0,0,0.0,8.167,28.0,0,elektrastrelko4
0,2456,0,2009,2017,525.0,31.0,2667,0,1,0.0,110.0,146559.0,0,0.3076923076923077,4.625,15.857,0,Aliwishes1984
0,76,0,2012,2023,91.0,55.0,148,0,1,0.0,12.0,81056.0,0,0.3333333333333333,2.875,9.857,0,devin_the_great
0,1342,0,2010,2022,1160.0,333.0,2520,0,27,0.0,14.0,1805.0,1,0.9166666666666666,8.333,28.571,1,ChantalDeen
0,874,1,2009,2018,404.0,74.0,100,1,1,0.0,84.0,245846.0,0,1.0,7.833,26.857,0,BeachBoi321
0,173,0,2017,2017,0.0,0.0,22,0,3,0.0,136.0,65542.0,0,0.0,5.75,19.714,0,mbzotahyf2969
0,4463,1,2010,0,17.0,113.0,831,1,0,0.0,0.0,0.0,0,0.8461538461538461,0.0,0.0,1,serrycadsawan
0,78331,1,2008,0,1386.0,1352.0,45771,82,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1,tomandprisha
0,842,1,2011,2022,163.0,52.0,650,0,15,0.0,118.0,329533.0,0,0.0,5.625,19.286,0,gupta1238
0,1836,1,2009,2023,258.0,42.0,775,0,11,2.0,6.0,2923.0,1,0.0,8.333,28.571,1,GODSMOKIE
0,55,1,2011,2018,45.0,482181.0,0,1385,3,0.0,4.0,2524.0,1,0.0,2.25,7.714,1,SekinaFouad
0,3053,1,2009,2017,0.0,48.0,2150,0,1,0.0,126.0,273388.0,0,0.0769230769230768,5.292,18.143,0,kreddan
0,28797,1,2011,2022,631.0,621.0,7265,2,1,0.0,52.0,438200.0,0,0.0,5.292,18.143,1,D0NC66
0,41535,1,2011,2023,282.0,513.0,4220,33,1,22.0,86.0,256930.0,0,0.1666666666666666,8.25,28.286,1,BluHorShoe
0,1961,0,2018,2023,2.0,34.0,1,10,15,7.0,0.0,9.0,0,0.6,8.333,28.571,0,theairplane_bot
0,481,0,2010,2022,288.0,33.0,57,0,1,0.0,90.0,413901.0,0,0.3333333333333333,8.292,28.429,1,KadurBasis
0,1502,0,2011,2017,667.0,13.0,956,0,26,0.0,128.0,366271.0,0,0.7692307692307692,5.375,18.429,0,OmarMorales24
0,6458,1,2014,2022,538.0,942.0,5605,97,1,0.0,70.0,747813.0,1,0.3846153846153846,8.167,28.0,1,sabinaleybold
0,3716,1,2010,2017,0.0,12.0,2436,2,2,0.0,130.0,309104.0,0,0.1111111111111111,5.417,18.571,0,bruce1126
0,10548,1,2013,2023,303.0,645.0,11472,2,1,0.0,100.0,1060217.0,0,0.0,7.292,25.0,1,izvarela
0,3227,1,2012,2017,0.0,47.0,2426,3,1,0.0,124.0,322143.0,1,0.3333333333333333,5.167,17.714,0,psychadeliac
0,3234,0,2012,2022,109.0,18.0,2365,0,1,0.0,136.0,346637.0,0,1.0,5.708,19.571,0,Wacwise
0,4108,1,2009,2014,7.0,427289.0,62,0,9,0.0,4.0,5008.0,1,0.7333333333333334,8.333,28.571,1,millorfernandes
1,9363,1,2009,2023,447.0,42236.0,9800,575,1,17.0,10.0,83.0,1,0.8571428571428572,8.292,28.429,1,quizlet
0,167,0,2016,2017,0.0,0.0,63,1,1,0.0,100.0,257692.0,0,0.4166666666666666,6.292,21.571,1,YueWaltraud
1,17362,1,2009,2023,1029.0,1390303.0,4148,2073,10,1.0,0.0,384.0,1,0.0,8.333,28.571,1,erikrubin
0,162737,1,2012,2023,993.0,741.0,24,1,13,200.0,0.0,0.0,0,0.0,8.333,28.571,0,riatomo89
1,17391,1,2009,2023,190.0,83340.0,23340,0,1,2.0,4.0,1607.0,1,0.2272727272727273,8.333,28.571,1,helena
0,108,1,2017,2017,0.0,1.0,17,0,1,0.0,80.0,12982.0,0,0.0,3.333,11.429,0,dMRns8rD6AF06PG
1,8817,1,2009,2023,604.0,477951.0,13119,335,9,0.0,0.0,323.0,1,0.7857142857142857,8.333,28.571,1,SergioAguiar07
0,238,0,2017,2017,0.0,2.0,129,0,12,0.0,126.0,175397.0,0,0.0,6.083,20.857,1,kxosjbxxnkedjj1
1,3348,0,2011,2023,192.0,2099106.0,3285,783,8,0.0,70.0,165463.0,1,0.8,8.125,27.857,1,Bengu
1,12819,0,2011,2023,960.0,3719761.0,10726,1208,1,0.0,92.0,7193.0,0,0.75,8.25,28.286,1,humasqureshi
0,64088,1,2009,2023,3787.0,2381.0,48167,17,1,1.0,58.0,286710.0,1,0.4,8.333,28.571,1,RevDavidPSmith
0,11408,0,2012,2017,345.0,71.0,9,0,23,0.0,0.0,2.0,0,0.1999999999999999,8.333,28.571,1,JeymsrobMontoya
0,879,0,2011,2023,356.0,129.0,872,0,10,1.0,32.0,22446.0,0,0.3,8.25,28.286,0,VContelles
0,1899,0,2010,2017,0.0,18.0,1196,0,1,0.0,126.0,353256.0,0,0.5,5.292,18.143,0,2PMule_4
0,18,0,2012,2018,100.0,3.0,82,0,1,0.0,8.0,8850.0,0,0.0999999999999999,0.625,2.143,0,KifO4o5
1,8637,0,2011,2023,54.0,1378074.0,74,1430,1,4.0,0.0,6698.0,1,0.4615384615384615,8.333,28.571,1,ForeverMalika
0,5667,0,2012,2023,2080.0,899.0,1570,0,1,1.0,34.0,4878.0,1,0.5,8.333,28.571,1,AndyK1005
1,8124,1,2008,2023,1560.0,1936.0,5637,98,12,2.0,120.0,89672.0,1,0.5714285714285714,8.333,28.571,1,jofahy
0,3387,1,2011,2017,0.0,124.0,2519,3,1,0.0,138.0,368010.0,0,1.0,5.75,19.714,0,flacalicia
0,7274,1,2008,2023,1730.0,567.0,36394,4,1,24.0,0.0,3.0,0,0.7142857142857143,8.333,28.571,1,saunasuitdude13
0,367,1,2017,2017,16.0,20.0,53,0,1,0.0,166.0,48603.0,0,0.0,6.958,23.857,0,zYJczxlyj4hGoEk
1,5197,1,2013,2023,853.0,3443.0,9924,64,1,2.0,66.0,63081.0,1,0.7,8.292,28.429,1,tarynbray
0,2126,1,2010,2022,105.0,42.0,1368,0,1,0.0,50.0,302935.0,0,0.3636363636363636,8.042,27.571,0,mohitnayu
0,12990,1,2011,2022,4720.0,1568.0,1387,616,1,0.0,160.0,33341.0,0,1.0,8.292,28.429,1,MoneyDrome
0,3003,0,2009,2017,0.0,18.0,2269,0,1,0.0,136.0,338226.0,0,0.375,5.708,19.571,0,joburt09
1,21147,0,2010,2023,433.0,1451896.0,6127,564,1,2.0,162.0,1097566.0,0,0.7,8.083,27.714,1,maya_karin
0,58516,1,2012,2021,5654.0,4618.0,57217,57,1,0.0,44.0,283839.0,1,0.6111111111111112,7.167,24.571,1,An0n_American
0,675,1,2010,2017,0.0,15.0,2,2,1,0.0,2.0,21068.0,1,0.1999999999999999,8.333,28.571,1,Snap_Happy
0,41569,0,2008,2023,910.0,5541.0,4723,156,13,35.0,0.0,3264.0,1,0.368421052631579,8.333,28.571,1,akita11
0,47280,1,2009,2023,2325.0,17039.0,36845,391,1,71.0,22.0,1307.0,1,0.9166666666666666,8.333,28.571,1,DarinNewsom
0,3339,0,2011,2023,464.0,85.0,14571,3,1,0.0,70.0,440055.0,0,0.0,8.292,28.429,1,KeaJade
0,12805,1,2011,2023,663.0,956.0,11589,3,1,4.0,76.0,1066944.0,1,0.4166666666666666,7.958,27.286,1,jodieerosee_
0,4727,1,2010,2022,947.0,332.0,1624,7,1,0.0,122.0,465553.0,0,0.1999999999999999,7.875,27.0,0,winchy33
0,524,0,2013,0,150.0,141.0,3639,0,0,0.0,0.0,0.0,0,0.4285714285714286,0.0,0.0,1,treyhendy
0,4559,1,2011,2023,618.0,244.0,13409,1,1,1.0,140.0,1558935.0,0,0.1428571428571429,8.167,28.0,1,Henrifryemicah
0,27,0,2015,2018,0.0,1.0,189,0,34,0.0,14.0,3582.0,0,0.1999999999999999,1.042,3.571,0,Ana63Annick
0,3802,1,2009,2021,457.0,1672029.0,16,12136,1,0.0,66.0,1283957.0,0,0.9166666666666666,8.25,28.286,1,DiannaAgron
1,537999,1,2008,2023,10801.0,2851567.0,1895,0,1,200.0,0.0,2815.0,1,0.2307692307692307,8.333,28.571,0,nypost
0,81,0,2017,2017,0.0,2.0,61,0,9,0.0,50.0,358739.0,0,0.7857142857142857,2.292,7.857,0,brandie_sierra
0,166,0,2017,2017,0.0,0.0,25,0,3,0.0,134.0,87213.0,0,0.0,5.625,19.286,0,cbvqptvb1024
1,117363,1,2012,2023,7.0,888931.0,124,810,37,90.0,0.0,157.0,1,1.0,8.333,28.571,0,1TVNewsAF
1,20349,1,2010,2023,1889.0,112847.0,2675,350,15,6.0,120.0,13648.0,1,0.2666666666666667,8.333,28.571,1,Tresor_k
1,9766,1,2012,2023,1862.0,6156.0,21331,150,1,8.0,134.0,140919.0,1,0.7333333333333334,8.25,28.286,1,RepAngelaRomero
1,43197,1,2010,2023,28.0,44881150.0,1,28308,1,2.0,0.0,772979.0,0,0.6,8.333,28.571,1,BeingSalmanKhan
1,22818,1,2009,2023,4797.0,71007.0,450,1866,1,15.0,0.0,221.0,1,0.4444444444444444,8.333,28.571,0,WaPoFood
0,7505,1,2010,2017,142.0,126030.0,85,348,18,0.0,6.0,487.0,1,0.8,8.292,28.429,1,juliakovalchuk
0,36951,1,2015,2023,318.0,146.0,9578,5,1,19.0,98.0,622100.0,0,0.1034482758620689,8.333,28.571,1,leechains215
0,3036,1,2015,2016,119.0,217.0,1279,1,25,0.0,14.0,22572.0,0,0.2307692307692307,7.042,24.143,1,savannahbrcwn
1,40665,1,2010,2023,619.0,5656.0,28336,86,1,0.0,66.0,655854.0,1,0.4444444444444444,6.458,22.143,1,LiliKjazz
0,5934,0,2011,2023,2062.0,257.0,3843,1,3,0.0,188.0,67291.0,0,0.0,8.0,27.429,1,mmakhawas
0,133167,1,2014,2023,864.0,3011.0,58483,5,6,86.0,134.0,611725.0,0,0.0833333333333333,8.292,28.429,1,thecakelapiz
0,354,0,2017,2022,230.0,66.0,1107,0,1,0.0,18.0,395816.0,0,0.3571428571428571,8.333,28.571,1,Fotno
0,1251,1,2012,2017,203.0,26.0,880,0,1,0.0,120.0,306999.0,0,0.0,5.0,17.143,0,realsani4us
0,181,0,2017,2017,0.0,1.0,117,0,13,0.0,104.0,152145.0,0,0.0,5.417,18.571,1,nkebujlfr2629
0,183,0,2017,2017,0.0,0.0,85,0,1,0.0,120.0,274932.0,0,0.2142857142857143,6.708,23.0,1,wilkinson_elma
0,10062,1,2015,2020,648.0,407.0,475,9,1,0.0,0.0,13.0,1,0.2777777777777778,8.0,27.429,0,StLouisMB
0,2501,1,2017,2017,0.0,26.0,2088,2,1,0.0,132.0,319967.0,0,0.9285714285714286,5.5,18.857,0,CameoEhrreich
0,14924,1,2009,2023,1007.0,994.0,22904,0,1,8.0,110.0,109414.0,1,0.0909090909090909,8.292,28.429,1,bttopo
0,27615,1,2014,2023,775.0,844.0,34061,62,16,2.0,80.0,253045.0,0,0.5454545454545454,8.292,28.429,1,santone1973
1,47998,1,2008,2023,2967.0,58042.0,34175,918,1,46.0,32.0,2704.0,1,0.7272727272727273,8.333,28.571,1,alexpardee
1,12774,1,2009,2023,3133.0,8351.0,1415,425,1,32.0,40.0,844.0,1,0.3571428571428571,8.333,28.571,1,McCormickJohn
0,1489,1,2011,0,395.0,139.0,702,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,ama320ne
0,38869,0,2016,2023,235.0,372.0,36096,15,1,6.0,48.0,1133966.0,1,0.0909090909090909,8.167,28.0,1,mingyusmaid
0,20207,1,2009,2023,872.0,893.0,9207,19,16,1.0,54.0,153578.0,0,0.0,8.333,28.571,1,thebrianblack
0,755,0,2013,2017,0.0,5.0,441,0,1,0.0,136.0,440226.0,0,0.3846153846153846,5.667,19.429,0,megan_luv_yhu
1,8389,0,2009,2023,105.0,6735702.0,10736,3003,2,2.0,10.0,42346.0,0,0.7142857142857143,8.333,28.571,1,thesushmitasen
0,688,1,2016,2017,533.0,407.0,241,0,26,0.0,188.0,5409586.0,0,0.1333333333333333,8.125,27.857,0,sangriagoodblak
0,695,0,2017,2017,0.0,0.0,323,0,1,0.0,138.0,61662.0,0,0.0,6.458,22.143,1,ogawa_ethel
0,112,0,2014,2017,0.0,2.0,98,1,1,0.0,64.0,426860.0,0,0.7857142857142857,2.708,9.286,0,SharonPurtill
0,7506,1,2009,2022,607.0,232.0,2243,6,35,0.0,116.0,261836.0,0,0.8333333333333334,5.375,18.429,0,Rectoh
0,1391,0,2013,2022,52.0,50.0,893,1,26,0.0,40.0,69896.0,0,0.2727272727272727,8.333,28.571,1,mmtare
0,6334,1,2010,0,646.0,319.0,3612,10,0,0.0,0.0,0.0,1,0.0769230769230768,0.0,0.0,1,Meshapooh21
0,1169,0,2012,2017,0.0,0.0,796,0,1,0.0,140.0,352911.0,0,0.0,5.875,20.143,0,2345Binka
0,485,0,2016,2023,271.0,220.0,2734,3,1,1.0,100.0,306720.0,0,0.3333333333333333,8.333,28.571,1,megpseril
1,4748,0,2009,2023,240.0,2225.0,1378,110,1,10.0,44.0,57382.0,1,0.6923076923076923,8.292,28.429,1,jfischman
0,3301,0,2010,2018,70.0,67.0,2478,1,10,0.0,126.0,356618.0,0,0.4285714285714286,5.75,19.714,0,yenabes
0,160,1,2016,2020,633.0,112.0,488,1,1,0.0,56.0,197510.0,1,0.9333333333333332,6.667,22.857,1,Interpreter_Tap
1,8251,1,2009,2023,626.0,56837.0,7822,261,1,0.0,10.0,152290.0,1,0.8461538461538461,8.333,28.571,1,sophiesumner8
1,15170,1,2011,2023,952.0,13063.0,3279,310,1,2.0,110.0,6226.0,0,0.6666666666666667,8.333,28.571,1,kateirby
0,13726,1,2013,2023,1388.0,2069.0,26328,6,1,19.0,94.0,840769.0,1,0.2222222222222222,8.083,27.714,1,camjackk_
0,262,0,2014,2018,0.0,79.0,804,1,1,0.0,120.0,638945.0,0,0.0,7.458,25.571,0,oliveruk12
1,7338,0,2010,2023,401.0,646251.0,446,2640,1,1.0,60.0,62457.0,1,0.2142857142857143,8.333,28.571,1,jharrison9292
0,25618,1,2009,2023,794.0,771.0,35540,35,10,4.0,168.0,113815.0,0,0.5714285714285714,8.333,28.571,1,JavierEBS
1,16681,1,2011,2023,2802.0,139772.0,36224,952,1,0.0,48.0,112104.0,1,0.1333333333333333,8.333,28.571,1,ChambersFineArt
0,2869,1,2016,2023,96.0,190.0,20756,3,1,83.0,180.0,293634.0,0,0.0666666666666666,8.25,28.286,1,IrishCharmer69
0,46547,1,2013,0,95.0,10189.0,35213,31,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,cliffordoze
0,3240,0,2018,2023,0.0,13.0,0,0,15,14.0,0.0,0.0,0,0.1428571428571429,8.333,28.571,0,100Aux
0,2182,0,2009,2020,0.0,20.0,1383,0,1,0.0,136.0,421791.0,0,0.0,5.708,19.571,1,samrawr
0,15321,1,2014,2023,185.0,1173.0,41907,23,1,9.0,112.0,1507390.0,0,0.1111111111111111,5.417,18.571,1,sateIilte
0,4651,1,2014,2023,178.0,57.0,32359,0,1,0.0,126.0,1181021.0,1,0.1999999999999999,8.083,27.714,1,Beaniebabbeanie
0,2311,1,2010,2023,542.0,177361.0,60,0,3,2.0,50.0,139273.0,1,0.0,8.333,28.571,1,BaderbinSaud
0,9721,1,2017,2022,514.0,156.0,26398,0,1,0.0,150.0,758835.0,0,0.5454545454545454,8.25,28.286,1,SophiaBunch
0,22960,1,2013,0,497.0,298.0,17777,23,0,0.0,0.0,0.0,0,0.2222222222222222,0.0,0.0,1,cynpark13
0,1753,1,2014,2022,105.0,24.0,1234,0,2,0.0,104.0,253323.0,1,1.0,5.917,20.286,0,EmoDaBarber
0,234301,1,2009,2023,2689.0,7671.0,11265,427,1,166.0,76.0,100226.0,0,0.625,8.292,28.429,1,HeyRatty
0,49,0,2014,2018,0.0,23.0,235,0,1,0.0,26.0,8312.0,0,0.0769230769230768,1.875,6.429,0,dirtybird420c
1,21721,1,2009,2023,1630.0,57001.0,15565,127,1,28.0,30.0,104986.0,1,0.7857142857142857,8.292,28.429,1,tylerlansdown
1,38470,1,2009,2023,935.0,20927.0,34810,356,1,19.0,38.0,877.0,1,0.5384615384615384,8.333,28.571,1,Patharveynews
1,35963,0,2010,2023,987.0,1492043.0,560,2631,2,0.0,36.0,8928.0,0,0.75,8.292,28.429,1,JoseRon3
0,282,1,2017,2017,15.0,23.0,38,0,1,0.0,144.0,74564.0,0,0.1333333333333333,6.0,20.571,0,4NF5HSKRvCDiRdx
0,48686,1,2009,2023,31737.0,43616.0,15989,542,1,76.0,100.0,2484.0,1,0.75,8.292,28.429,1,dianeyentel
0,34,0,2011,2018,0.0,12.0,205,0,1,0.0,20.0,1950.0,0,0.125,1.208,4.143,0,SalvoAlice
0,939,0,2014,2019,67.0,38.0,715,1,1,0.0,120.0,284066.0,0,0.1428571428571429,5.125,17.571,0,kumar_harish13
1,23294,0,2009,2023,416.0,4764137.0,3713,8285,4,88.0,2.0,8092.0,1,0.0714285714285714,8.333,28.571,1,TomCavalcante1
0,12542,1,2009,2021,344.0,1119.0,6,0,6,0.0,8.0,85652.0,1,0.25,8.292,28.429,0,NenkUtrie
0,8106,1,2009,2022,12766.0,10807.0,2854,134,1,0.0,28.0,396219.0,1,0.3076923076923077,8.292,28.429,1,JcliffyHuff
0,1326,0,2016,2017,29.0,7.0,1326,0,1,0.0,36.0,12169.0,0,0.2307692307692307,1.542,5.286,0,gulyaevleon97
0,830,0,2017,2023,2630.0,321.0,1299,0,1,1.0,90.0,241662.0,0,0.5294117647058824,8.208,28.143,0,RealMasCastro
0,21498,1,2015,2020,3.0,223.0,7,28,7,0.0,0.0,11.0,0,0.5,8.292,28.429,0,Kaleidopix
0,6587,1,2011,2023,862.0,391.0,1523,25,1,0.0,2.0,300.0,1,0.3333333333333333,8.208,28.143,1,QuincySpa
0,1645,1,2015,2018,60.0,7.0,1149,0,7,0.0,124.0,323864.0,0,0.4615384615384615,5.5,18.857,0,pengyongzhang
1,21401,1,2010,2023,963.0,3483115.0,19151,4059,1,8.0,82.0,54118.0,0,0.0,8.333,28.571,1,deespeak
0,1294,0,2009,2017,0.0,14.0,937,1,2,0.0,124.0,321795.0,0,0.2222222222222222,5.208,17.857,0,cocobox34
0,2787,1,2013,2023,135.0,21.0,3104,1,1,1.0,104.0,609215.0,1,0.3846153846153846,6.542,22.429,0,AllanSnorky
1,4934,0,2009,2023,1189.0,5485.0,753,171,1,0.0,26.0,35363.0,1,0.9230769230769232,8.333,28.571,1,LauraSaltman
1,4700,1,2012,2022,225.0,55549.0,1521,125,10,0.0,38.0,112544.0,1,0.8333333333333334,8.333,28.571,1,SaraGalindoo
0,13061,1,2009,2021,0.0,207.0,3265,5,1,0.0,0.0,0.0,1,0.1999999999999999,8.333,28.571,1,SwychbladeSaint
0,212,0,2013,2017,0.0,0.0,5,0,1,0.0,6.0,7506.0,0,0.9285714285714286,8.125,27.857,1,pamela_towmsqn
0,127,0,2013,2018,0.0,41.0,779,0,1,0.0,68.0,144630.0,0,0.0769230769230768,4.667,16.0,0,kingjvmvs
1,4886,1,2009,2023,580.0,72954.0,1351,526,1,2.0,0.0,581.0,1,0.1111111111111111,8.292,28.429,1,Dsquared2
1,238919,1,2010,2023,6255.0,3179936.0,87218,4454,10,199.0,134.0,25445.0,1,0.65,8.292,28.429,1,DanielSamperO
1,18718,1,2008,2023,1464.0,21989.0,3948,481,1,20.0,124.0,38737.0,1,0.1999999999999999,8.25,28.286,1,WAGOP
0,1027,0,2013,2022,1641.0,12.0,734,0,3,0.0,128.0,292544.0,0,0.0769230769230768,5.625,19.286,0,cate4sof2
0,1331,0,2011,2017,0.0,81.0,74,0,1,0.0,68.0,28004.0,0,0.0909090909090909,8.125,27.857,1,Swank_Aaron
0,26550,0,2012,2023,22484.0,63398.0,25145,226,13,39.0,148.0,2324.0,1,0.0,8.333,28.571,1,burlesque_rpg
0,1807,1,2010,2023,529.0,108.0,6166,2,1,1.0,68.0,1331174.0,0,0.1999999999999999,8.292,28.429,1,SirNalister
0,3664,0,2012,2017,143.0,23.0,2162,1,1,0.0,134.0,375615.0,0,0.8888888888888888,5.625,19.286,0,Srta_Manu
0,100263,1,2009,2023,5015.0,1199.0,48452,163,1,3.0,186.0,72654.0,0,0.7,8.333,28.571,1,paulbfagan
