,verified,statuses,location,date_joined,most_recent_post,following,followers,favourites,lists,tweet_language,tweets_this_week,retweet,retweeted_count,url,userNameScore,avg_tweets_by_hour_of_day,avg_tweets_by_day_of_week,screen_name,account_type,following/years,followers/lastpost
16722,0,174,0,2017,2017,0.0,0.0,19,0,3,0.0,146.0,76877.0,0,0.0,6.083,20.857,stqswkijzcp2745,0,4008.418252390419,66477.3388717156
16723,0,202,0,2017,2017,0.0,0.0,25,0,3,0.0,164.0,93369.0,0,0.0,6.833,23.429,kpspsnvjhoxh181,0,4008.418252390419,66477.3388717156
16724,0,416,0,2015,2017,1.0,5.0,55,0,13,0.0,0.0,2.0,0,0.0,8.292,28.429,A23K12,0,4007.418252390419,66472.3388717156
16725,0,767,0,2013,2017,48.0,13.0,589,0,1,0.0,140.0,559081.0,0,0.1764705882352941,5.875,20.143,notari_ale,0,3960.418252390419,66464.3388717156
16726,0,2,0,2010,0,25.0,1.0,21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,XYQECNU,0,3983.418252390419,66476.3388717156
16727,0,19,0,2013,2018,0.0,1.0,95,0,34,0.0,8.0,604.0,0,0.1333333333333333,0.667,2.286,mariadiri147,0,4008.418252390419,66476.3388717156
16728,0,860,1,2010,2017,0.0,4.0,617,1,30,0.0,124.0,372032.0,0,0.0,5.167,17.714,Bluefields13,0,4008.418252390419,66473.3388717156
16729,0,1162,1,2009,2020,289.0,35.0,822,0,1,0.0,136.0,511027.0,0,0.1428571428571429,5.75,19.714,Scoopjet,0,3719.418252390419,66442.3388717156
16730,0,364,0,2012,2019,10.0,3.0,131,0,13,0.0,158.0,386390.0,0,0.4,7.708,26.429,dixonmagic,0,3998.418252390419,66474.3388717156
16731,0,2875,0,2013,2017,199.0,8.0,2092,2,7,0.0,132.0,429435.0,0,0.8,5.5,18.857,jessicamsalinas,0,3809.418252390419,66469.3388717156
16732,0,234,0,2017,2017,0.0,0.0,44,0,7,0.0,166.0,46632.0,0,0.0,6.958,23.857,meaqilubvdpd141,0,4008.418252390419,66477.3388717156
16733,0,3593,0,2011,2017,744.0,101.0,2242,2,1,0.0,126.0,300888.0,0,0.1818181818181817,5.292,18.143,vida__loka_,0,3264.418252390419,66376.3388717156
16734,0,6341,1,2011,2017,0.0,1323.0,2228,5,1,0.0,126.0,321163.0,0,0.0714285714285714,5.25,18.0,_Girl_Fabulous,0,4008.418252390419,65154.338871715605
16735,0,3617,0,2009,2017,0.0,15.0,2711,1,1,0.0,126.0,288905.0,1,0.2727272727272727,5.25,18.0,iammeyeahme,0,4008.418252390419,66462.3388717156
16736,0,2637,1,2012,0,8.0,22.0,3449,1,0,0.0,0.0,0.0,0,0.375,0.0,0.0,yayahh95,0,4000.418252390419,66455.3388717156
16737,0,28,0,2011,2018,70.0,10.0,68,0,34,0.0,14.0,1166.0,0,0.1538461538461538,1.083,3.714,empis_99,0,3938.418252390419,66467.3388717156
16738,0,519,0,2016,2020,35.0,8.0,372,0,1,0.0,126.0,320445.0,0,0.9166666666666666,5.333,18.286,Maryam_Dadar,0,3973.418252390419,66469.3388717156
16739,0,5,0,2010,2010,0.0,0.0,3,0,22,0.0,0.0,0.0,0,0.0,0.208,0.714,waterlily427,0,4008.418252390419,66477.3388717156
16740,0,48,0,2014,2018,0.0,23.0,247,0,15,0.0,28.0,218562.0,0,0.0714285714285714,1.75,6.0,lim_nickylim10,0,4008.418252390419,66454.3388717156
16741,0,1966,0,2012,2017,0.0,12.0,1336,1,1,0.0,128.0,336962.0,0,0.5,5.375,18.429,dadbruncan,0,4008.418252390419,66465.3388717156
16742,0,2518,0,2013,2017,53.0,9.0,1805,0,3,0.0,134.0,445496.0,0,0.2142857142857143,5.583,19.143,AbiRoseHemming,0,3955.418252390419,66468.3388717156
16743,0,8919,1,2012,2017,0.0,1423.0,2202,96,4,0.0,132.0,296585.0,1,0.1999999999999999,5.5,18.857,themediabarista,0,4008.418252390419,65054.338871715605
16744,0,23326,0,2013,2017,631.0,597.0,1094,1,3,0.0,0.0,2.0,0,0.2222222222222222,8.333,28.571,Maneerh05,0,3377.418252390419,65880.3388717156
16745,0,7,0,2014,2018,0.0,1.0,8,0,1,0.0,0.0,975.0,0,0.0,0.167,0.571,bewzaswasd,0,4008.418252390419,66476.3388717156
16746,0,1326,0,2016,2017,35.0,14.0,1326,0,1,0.0,36.0,12169.0,0,0.1333333333333333,1.542,5.286,oktyabrinkuzmi3,0,3973.418252390419,66463.3388717156
16747,0,3856,0,2011,2018,211.0,52.0,3028,1,1,0.0,114.0,486999.0,0,0.0,5.625,19.286,overboostedRB,0,3797.418252390419,66425.3388717156
16748,0,673,1,2013,2019,0.0,59.0,2190,0,9,0.0,0.0,0.0,0,0.7142857142857143,7.625,26.143,LoorenaNuunes2,0,4008.418252390419,66418.3388717156
16749,0,2167,0,2012,2020,16.0,7.0,1461,0,1,0.0,124.0,916050.0,0,0.3333333333333333,5.5,18.857,gir_marta,0,3992.418252390419,66470.3388717156
16750,0,2894,1,2009,2017,0.0,20.0,2131,1,1,0.0,130.0,291308.0,0,0.0666666666666666,5.417,18.571,NLollo,0,4008.418252390419,66457.3388717156
16751,0,2542,0,2014,2017,66.0,11.0,1890,1,1,0.0,112.0,259023.0,0,0.5,4.708,16.143,sandypears,0,3942.418252390419,66466.3388717156
16752,0,7330,1,2013,2017,0.0,292.0,15903,4,1,0.0,128.0,298661.0,1,0.0714285714285714,5.333,18.286,drippingdillon,0,4008.418252390419,66185.3388717156
16753,0,121,0,2013,2018,0.0,34.0,704,0,15,0.0,62.0,269510.0,0,0.0909090909090909,4.5,15.429,Chiara59899,0,4008.418252390419,66443.3388717156
16754,0,2708,1,2012,2017,3.0,8.0,1896,0,1,0.0,128.0,433988.0,0,1.0,5.375,18.429,countryghettoQT,0,4005.418252390419,66469.3388717156
16755,0,727,1,2017,2017,0.0,0.0,42,0,1,0.0,152.0,14518.0,0,0.1333333333333333,6.333,21.714,92gAsuvbaugekYe,0,4008.418252390419,66477.3388717156
16756,0,2971,0,2009,2017,1040.0,22.0,2420,0,3,0.0,122.0,186127.0,0,0.375,5.083,17.429,sev2528,0,2968.418252390419,66455.3388717156
16757,0,2247,0,2015,2018,0.0,2.0,0,1,1,0.0,0.0,2.0,0,0.0769230769230768,8.292,28.429,mysterio31619,0,4008.418252390419,66475.3388717156
16758,0,3,0,2011,2018,0.0,3.0,7,0,1,0.0,2.0,48164.0,0,0.2666666666666667,0.083,0.286,sweetestscoop,0,4008.418252390419,66474.3388717156
16759,0,1686,0,2013,2017,0.0,3.0,1183,1,1,0.0,132.0,378854.0,0,0.0,5.5,18.857,ou_game,0,4008.418252390419,66474.3388717156
16760,0,9152,1,2010,2016,1669.0,990.0,0,0,1,0.0,0.0,2.0,1,0.0,8.333,28.571,speakers4u,0,2339.418252390419,65487.338871715605
16761,0,9099,0,2009,2017,0.0,185.0,2097,2,2,0.0,126.0,297444.0,0,0.1333333333333333,5.292,18.143,SimpleLOVEspell,0,4008.418252390419,66292.3388717156
16762,0,35,0,2014,2018,0.0,5.0,168,0,1,0.0,16.0,371.0,1,0.0625,1.292,4.429,linjinweilucky,0,4008.418252390419,66472.3388717156
16763,0,1832,0,2013,2017,85.0,29.0,2102,3,1,0.0,134.0,310857.0,0,0.9285714285714286,5.583,19.143,MariaOutumuro,0,3923.418252390419,66448.3388717156
16764,0,2,1,2016,2018,91.0,14.0,86,0,34,0.0,0.0,5.0,0,0.75,0.042,0.143,allesandercm,0,3917.418252390419,66463.3388717156
16765,0,4026,0,2015,2018,156.0,215.0,375,1,16,0.0,188.0,48373.0,0,0.1333333333333333,7.958,27.286,DeiElena,0,3852.418252390419,66262.3388717156
16766,0,722,0,2012,0,615.0,50.0,669,0,0,0.0,0.0,0.0,0,0.9166666666666666,0.0,0.0,ahmetttt0123,0,3393.418252390419,66427.3388717156
16767,0,20038,1,2011,2017,0.0,234.0,9121,0,1,0.0,132.0,326393.0,1,0.0,5.542,19.0,JoeHoffman7,0,4008.418252390419,66243.3388717156
16768,0,39,1,2011,2018,0.0,5.0,210,0,1,0.0,20.0,6285.0,0,0.1111111111111111,1.417,4.857,xa9619,0,4008.418252390419,66472.3388717156
16769,0,60,1,2010,2018,0.0,13.0,341,0,4,0.0,16.0,718.0,0,0.0714285714285714,2.125,7.286,Dedezinhacosta,0,4008.418252390419,66464.3388717156
16770,0,3193,1,2009,2017,441.0,143.0,2194,2,1,0.0,144.0,466509.0,0,0.2307692307692307,6.0,20.571,redanonymouse,0,3567.418252390419,66334.3388717156
16771,0,3677,1,2015,2017,33.0,25.0,3458,18,1,0.0,190.0,61704.0,0,0.8888888888888888,7.958,27.286,EveGlick,0,3975.418252390419,66452.3388717156
16772,0,71071,1,2014,2016,1374.0,756.0,24,121,10,0.0,0.0,2.0,0,0.0,8.333,28.571,jdagg19,0,2634.418252390419,65721.3388717156
16773,0,180,0,2013,2017,0.0,1.0,113,0,10,0.0,146.0,563253.0,0,0.0,6.167,21.143,AnyutaArhipenko,0,4008.418252390419,66476.3388717156
16774,0,24,0,2012,2017,0.0,10.0,13,0,8,0.0,10.0,178824.0,0,0.7333333333333334,0.792,2.714,DeclanYetiNicol,0,4008.418252390419,66467.3388717156
16775,0,3187,0,2011,2017,0.0,22.0,2010,1,1,0.0,136.0,311902.0,0,0.4285714285714286,5.667,19.429,savesonofbeast,0,4008.418252390419,66455.3388717156
16776,0,3057,1,2012,2020,0.0,102.0,2411,0,9,0.0,70.0,260957.0,1,0.1333333333333333,4.625,15.857,Drcorujinha,0,4008.418252390419,66375.3388717156
16777,0,3084,0,2009,2017,0.0,20.0,2195,1,1,0.0,136.0,328336.0,1,0.6923076923076923,5.708,19.571,meelkmendes,0,4008.418252390419,66457.3388717156
16778,0,58,0,2014,2018,0.0,25.0,365,0,1,0.0,24.0,132546.0,0,0.2352941176470588,2.0,6.857,GamesDetonados_,0,4008.418252390419,66452.3388717156
16779,0,1256,1,2017,2020,1.0,1.0,886,0,21,0.0,142.0,422664.0,0,0.0,6.167,21.143,KIIMLye4YN6j5Az,0,4007.418252390419,66476.3388717156
16780,0,4067,0,2013,2017,0.0,154.0,2527,4,1,0.0,122.0,300173.0,0,0.1428571428571429,5.083,17.429,PeedKaOfficial,0,4008.418252390419,66323.3388717156
16781,0,8779,1,2012,2020,22.0,256.0,5826,3,16,0.0,180.0,24882.0,0,0.2307692307692307,7.667,26.286,Pattynavmeli9,0,3986.418252390419,66221.3388717156
16782,0,1220,0,2010,2017,0.0,10.0,784,2,1,0.0,152.0,589340.0,0,0.7692307692307692,6.375,21.857,vulkanogrupo,0,4008.418252390419,66467.3388717156
16783,0,22429,1,2011,2016,107075.0,98177.0,625,42,1,0.0,0.0,170.0,1,0.0714285714285714,8.083,27.714,HungUpOnABitch,0,-103066.58174760958,-31699.661128284395
16784,0,13,0,2015,2018,86.0,5.0,87,0,1,0.0,6.0,512.0,0,0.1428571428571429,0.458,1.571,UrbanskiMichel,0,3922.418252390419,66472.3388717156
16785,0,115,1,2017,2017,0.0,1.0,9,0,1,0.0,74.0,12024.0,0,0.0666666666666666,3.125,10.714,Kf8o6ZwL0rFfhjy,0,4008.418252390419,66476.3388717156
16786,0,4163,1,2011,2018,0.0,191.0,2354,2,7,0.0,126.0,382838.0,0,0.6363636363636364,5.833,20.0,malayjawade,0,4008.418252390419,66286.3388717156
16787,0,214,0,2017,2017,0.0,0.0,43,0,3,0.0,158.0,82010.0,0,0.0,6.667,22.857,zqecltoijwylt21,0,4008.418252390419,66477.3388717156
16788,0,4349,1,2013,2017,0.0,100.0,2140,0,7,0.0,134.0,363680.0,0,0.5,5.625,19.286,anggiaris28_,0,4008.418252390419,66377.3388717156
16789,0,3722,1,2011,2016,24.0,155.0,0,3,1,0.0,0.0,6.0,1,0.3333333333333333,8.333,28.571,SB_MiltonON,0,3984.418252390419,66322.3388717156
16790,0,1943,0,2012,2017,0.0,13.0,1263,0,1,0.0,126.0,276861.0,0,0.0833333333333333,5.25,18.0,billionbyron,0,4008.418252390419,66464.3388717156
16791,0,231,1,2017,2017,12.0,19.0,41,0,1,0.0,106.0,23313.0,0,0.0,4.417,15.143,D55wwqqDC5Ok7y1,0,3996.418252390419,66458.3388717156
16792,0,9,1,2013,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0.0714285714285714,0.0,0.0,cent4ekpo,0,4008.418252390419,66477.3388717156
16793,0,1213,1,2011,0,113.0,21.0,918,0,0,0.0,0.0,0.0,0,0.9375,0.0,0.0,JerlianeMenezes,0,3895.418252390419,66456.3388717156
16794,0,343,0,2017,2019,0.0,62.0,0,8,17,0.0,0.0,23.0,1,0.0,8.333,28.571,paintingwmusic,0,4008.418252390419,66415.3388717156
16795,0,1648,1,2010,2017,0.0,3.0,1124,0,1,0.0,132.0,465168.0,0,0.6666666666666667,5.5,18.857,liyina610,0,4008.418252390419,66474.3388717156
16796,0,3580,1,2011,2017,0.0,1421.0,2177,12,1,0.0,124.0,347979.0,1,0.6666666666666667,5.208,17.857,Madhousesa,0,4008.418252390419,65056.338871715605
16797,0,12720,1,2015,2019,526.0,299.0,3969,1,16,0.0,160.0,16194.0,0,0.3333333333333333,8.125,27.857,simona83imperia,0,3482.418252390419,66178.3388717156
16798,0,2755,0,2012,2017,0.0,17.0,2170,0,1,0.0,136.0,213149.0,1,0.2857142857142857,5.667,19.429,raisa4300,0,4008.418252390419,66460.3388717156
16799,0,3327,0,2010,2017,0.0,25.0,2381,2,1,0.0,134.0,297202.0,0,0.1764705882352941,5.583,19.143,zamor97,0,4008.418252390419,66452.3388717156
16800,0,32,0,2011,2018,0.0,7.0,213,0,26,0.0,16.0,37312.0,0,0.0666666666666666,1.125,3.857,lilly2768,0,4008.418252390419,66470.3388717156
16801,0,2832,1,2009,2017,0.0,42.0,2079,0,1,0.0,132.0,306305.0,0,0.9375,5.5,18.857,ShastanMuhammad,0,4008.418252390419,66435.3388717156
16802,0,276,0,2017,2017,0.0,0.0,62,0,3,0.0,152.0,43155.0,0,0.0,6.333,21.714,zwihshxxbodfm81,0,4008.418252390419,66477.3388717156
16803,0,95,1,2009,2017,0.0,9.0,3,0,1,0.0,88.0,11268.0,0,0.0714285714285714,3.833,13.143,HippieLove4200,0,4008.418252390419,66468.3388717156
16804,0,61,0,2009,2018,0.0,13.0,301,0,7,0.0,36.0,33266.0,0,0.0833333333333333,2.083,7.143,YsoSRSrawfl,0,4008.418252390419,66464.3388717156
16805,0,3983,0,2012,2015,0.0,2.0,0,0,3,0.0,0.0,0.0,1,0.2666666666666667,2.458,8.429,montaseralhafuz,0,4008.418252390419,66475.3388717156
16806,0,341,1,2016,2017,19.0,0.0,341,0,1,0.0,178.0,52166.0,0,0.0666666666666666,7.458,25.571,sasham2sqvolkov,0,3989.418252390419,66477.3388717156
16807,0,1326,0,2016,2017,31.0,5.0,1326,0,1,0.0,36.0,12169.0,0,0.1428571428571429,1.542,5.286,MerkushevAggej,0,3977.418252390419,66472.3388717156
16808,0,134,1,2017,2017,0.0,0.0,12,0,1,0.0,90.0,12548.0,0,0.0666666666666666,3.792,13.0,3wRd6L39kPtRl4W,0,4008.418252390419,66477.3388717156
16809,0,3532,0,2012,2017,0.0,15.0,2252,0,1,0.0,126.0,337863.0,0,0.5714285714285714,5.292,18.143,Hardik_Sufalam,0,4008.418252390419,66462.3388717156
16810,0,3921,1,2015,2017,338.0,123.0,3483,18,1,0.0,190.0,58883.0,0,0.0833333333333333,7.958,27.286,RennerErika,0,3670.418252390419,66354.3388717156
16811,0,347,1,2017,2017,0.0,19.0,41,0,1,0.0,148.0,25422.0,0,0.1999999999999999,6.208,21.286,Rac8N4vFje5ESxu,0,4008.418252390419,66458.3388717156
16812,0,435,0,2017,2017,0.0,0.0,288,1,18,0.0,162.0,99036.0,0,0.9230769230769232,7.0,24.0,SallieElanor,0,4008.418252390419,66477.3388717156
16813,0,1683,1,2015,2017,0.0,10.0,1516,8,1,0.0,184.0,101866.0,1,0.5,7.792,26.714,aGnedenIcn,0,4008.418252390419,66467.3388717156
16814,0,2014,0,2014,0,1394.0,50.0,49514,0,0,0.0,0.0,0.0,0,0.7777777777777778,0.0,0.0,Anarakara,0,2614.418252390419,66427.3388717156
16815,0,2888,1,2011,2017,204.0,100.0,1946,0,1,0.0,134.0,335479.0,0,0.6923076923076923,5.583,19.143,Manondufour01,0,3804.418252390419,66377.3388717156
16816,0,2396,1,2011,2017,27.0,8.0,1795,0,1,0.0,128.0,171052.0,0,0.1999999999999999,5.375,18.429,Sandy_aline,0,3981.418252390419,66469.3388717156
16817,0,497,1,2012,2017,0.0,54.0,360,0,1,0.0,134.0,310630.0,0,0.0666666666666666,5.583,19.143,HavvaVarlkPekaa,0,4008.418252390419,66423.3388717156
16818,0,8744,1,2011,2017,0.0,254.0,4366,3,1,0.0,124.0,318781.0,0,0.0,5.417,18.571,D_smallwood54,0,4008.418252390419,66223.3388717156
16819,0,2912,0,2011,2019,503.0,99.0,2163,3,1,0.0,138.0,929249.0,0,0.6666666666666667,5.792,19.857,bradtom91,0,3505.418252390419,66378.3388717156
16820,0,157,0,2011,2018,0.0,44.0,673,0,2,0.0,100.0,429333.0,1,0.0999999999999999,5.708,19.571,Agunnaya1,0,4008.418252390419,66433.3388717156
16821,0,1814,0,2012,2017,33.0,5.0,1507,0,1,0.0,148.0,494253.0,0,0.1666666666666666,6.208,21.286,rjhall316,0,3975.418252390419,66472.3388717156
16822,0,1693,1,2013,2020,152.0,38.0,1123,0,1,0.0,140.0,482964.0,0,0.1666666666666666,5.833,20.0,LifeLikeLui,0,3856.418252390419,66439.3388717156
16823,0,762,0,2014,2020,63.0,27.0,502,1,1,0.0,122.0,270323.0,0,0.3333333333333333,5.375,18.429,PalharesR,0,3945.418252390419,66450.3388717156
16824,0,3538,1,2011,2020,1836.0,490.0,2219,3,1,0.0,132.0,460273.0,0,0.1538461538461538,6.0,20.571,lovebug_beezy,0,2172.418252390419,65987.3388717156
16825,0,1933,0,2010,2017,0.0,5.0,1319,1,1,0.0,142.0,351135.0,0,0.1538461538461538,5.958,20.429,yakuva48,0,4008.418252390419,66472.3388717156
16826,0,118,0,2011,0,0.0,11.0,97,0,0,0.0,0.0,0.0,0,0.1764705882352941,0.0,0.0,karinlin17,0,4008.418252390419,66466.3388717156
16827,0,14760,1,2012,2017,0.0,929.0,4825,2,1,0.0,134.0,331180.0,0,0.2142857142857143,5.583,19.143,araujo_teamo,0,4008.418252390419,65548.3388717156
16828,0,6054,1,2008,2019,895.0,799.0,0,64,1,0.0,0.0,1.0,1,0.1428571428571429,8.333,28.571,business_pr,0,3113.418252390419,65678.3388717156
16829,0,19387,1,2012,2017,300.0,283.0,13582,7,1,0.0,126.0,265462.0,0,0.2857142857142857,5.333,18.286,maggie_rose505,0,3708.418252390419,66194.3388717156
16830,0,1775,0,2011,2017,108.0,8.0,1264,0,1,0.0,136.0,354060.0,0,0.0999999999999999,5.708,19.571,QTNW0015,0,3900.418252390419,66469.3388717156
16831,0,2190,0,2015,2020,32.0,11.0,1566,0,1,0.0,132.0,124287.0,0,0.0666666666666666,6.292,21.571,musicnsportsguy,0,3976.418252390419,66466.3388717156
16832,0,18081,1,2015,2018,50.0,175.0,13,25,1,0.0,0.0,25.0,1,1.0,8.333,28.571,KeplerBot,0,3958.418252390419,66302.3388717156
16833,0,3419,1,2017,2019,151.0,3.0,4251,0,16,0.0,200.0,1598.0,0,0.6,8.333,28.571,GPettella,0,3857.418252390419,66474.3388717156
16834,0,2315,0,2010,2017,0.0,35.0,1521,0,1,0.0,144.0,435048.0,0,0.0,6.042,20.714,j__mac2017,0,4008.418252390419,66442.3388717156
16835,0,3004,1,2014,2018,0.0,45.0,2423,0,1,0.0,146.0,365797.0,0,0.2222222222222222,6.125,21.0,Roto424,0,4008.418252390419,66432.3388717156
16836,0,13789,1,2010,2018,302.0,402.0,2318,6,15,0.0,122.0,266282.0,1,0.6666666666666667,5.167,17.714,Mick_Noel,0,3706.418252390419,66075.3388717156
16837,0,2163,1,2010,2017,0.0,13.0,1560,2,1,0.0,112.0,232646.0,0,0.3076923076923077,4.708,16.143,chelzie94,0,4008.418252390419,66464.3388717156
16838,0,2938,0,2013,2017,0.0,26.0,1970,0,1,0.0,132.0,267604.0,0,0.1333333333333333,5.542,19.0,alexisjesus2002,0,4008.418252390419,66451.3388717156
16839,0,3095,0,2010,2017,0.0,29.0,2164,0,1,0.0,138.0,310152.0,0,0.4166666666666666,5.792,19.857,sabygremista,0,4008.418252390419,66448.3388717156
16840,0,2181,1,2012,2017,8.0,2.0,2157,1,1,0.0,12.0,8718.0,0,0.4,0.5,1.714,roslynre37d37p,0,4000.418252390419,66475.3388717156
16841,0,3153,0,2013,2017,0.0,8.0,2162,2,1,0.0,118.0,271306.0,0,0.3571428571428571,4.917,16.857,Brandonswiftie,0,4008.418252390419,66469.3388717156
16842,0,11,0,2017,2018,924.0,31.0,197,0,4,0.0,6.0,27.0,0,0.3636363636363636,0.292,1.0,DannBerde,0,3084.418252390419,66446.3388717156
16843,0,1898,1,2015,2020,1.0,23.0,0,11,1,0.0,0.0,0.0,1,0.5,8.333,28.571,omg_movies,0,4007.418252390419,66454.3388717156
16844,0,5384,0,2009,2017,0.0,75.0,2230,0,1,0.0,128.0,312725.0,0,0.8333333333333334,5.333,18.286,bl3ntU,0,4008.418252390419,66402.3388717156
16845,0,98,0,2017,2017,0.0,0.0,13,0,3,0.0,80.0,67623.0,0,0.0,3.375,11.571,wokrycfhiml2288,0,4008.418252390419,66477.3388717156
16846,0,584,1,2017,2017,16.0,18.0,74,0,1,0.0,146.0,4219.0,0,0.1333333333333333,6.125,21.0,zvenislavazhda3,0,3992.418252390419,66459.3388717156
16847,0,1567,0,2015,2017,0.0,57.0,981,0,1,0.0,134.0,549740.0,0,0.5,5.583,19.143,AnaAolivero,0,4008.418252390419,66420.3388717156
16848,0,388,1,2012,2017,22.0,42.0,793,1,1,0.0,2.0,34516.0,0,0.4285714285714286,0.083,0.286,cngkrg,0,3986.418252390419,66435.3388717156
16849,0,0,0,2017,0,55.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7ussain51,0,3953.418252390419,66477.3388717156
16850,0,3127,1,2012,2017,0.0,11.0,2126,0,1,0.0,140.0,334448.0,0,0.1538461538461538,5.833,20.0,itsajasanchez,0,4008.418252390419,66466.3388717156
16851,0,2988,0,2012,2017,0.0,4.0,2148,0,4,0.0,136.0,485213.0,0,0.0909090909090909,5.708,19.571,essa_haris,0,4008.418252390419,66473.3388717156
16852,0,2936,0,2012,2017,21.0,15.0,2088,1,1,0.0,130.0,348917.0,0,0.5,5.417,18.571,elijahdial,0,3987.418252390419,66462.3388717156
16853,0,195,1,2012,2020,268.0,6.0,118,0,1,0.0,4.0,40351.0,0,0.9375,0.208,0.714,RoxanneCastille,0,3740.418252390419,66471.3388717156
16854,0,244,1,2017,2017,0.0,21.0,53,0,1,0.0,114.0,27059.0,0,0.0,4.792,16.429,VoZ7z5Q7KOAQk3n,0,4008.418252390419,66456.3388717156
16855,0,3652,1,2015,2017,42.0,16.0,3456,19,1,0.0,190.0,64568.0,0,0.9333333333333332,7.958,27.286,LatoyaWoodbury,0,3966.418252390419,66461.3388717156
16856,0,70,0,2012,2018,0.0,27.0,408,0,1,0.0,34.0,139715.0,0,0.1999999999999999,2.625,9.0,francescavallin,0,4008.418252390419,66450.3388717156
16857,0,2991,1,2009,2017,10.0,62.0,2128,1,1,0.0,136.0,360980.0,0,0.7857142857142857,5.708,19.571,robertselddon,0,3998.418252390419,66415.3388717156
16858,0,4963,0,2012,2018,212.0,390.0,4142,13,1,0.0,80.0,433675.0,1,0.4,8.333,28.571,Dawnmignon,0,3796.418252390419,66087.3388717156
16859,0,368,1,2011,2018,0.0,83.0,981,0,1,0.0,114.0,693847.0,1,0.1428571428571429,6.75,23.143,asecondtoosoon,0,4008.418252390419,66394.3388717156
16860,0,534,0,2015,2018,103.0,9.0,0,0,1,0.0,0.0,2.0,0,0.2857142857142857,8.333,28.571,Thimbletime2,0,3905.418252390419,66468.3388717156
16861,0,6054,0,2009,2019,242549.0,195206.0,8,1709,22,0.0,6.0,5908.0,0,0.0,8.333,28.571,DS4GQL,0,-238540.58174760957,-128728.6611282844
16862,0,2089,1,2009,2017,0.0,19.0,1486,2,1,0.0,128.0,315302.0,0,0.1666666666666666,5.375,18.429,davido34,0,4008.418252390419,66458.3388717156
16863,0,1902,0,2015,2017,30.0,11.0,1351,0,1,0.0,126.0,295466.0,0,0.8461538461538461,5.333,18.286,jarrod_abeyta,0,3978.418252390419,66466.3388717156
16864,0,162,1,2017,2020,140.0,40.0,251,0,1,0.0,38.0,177885.0,1,0.12,6.708,23.0,JoyfulMouvement,0,3868.418252390419,66437.3388717156
16865,0,3289,0,2011,2017,0.0,41.0,2224,1,1,0.0,124.0,282912.0,0,0.25,5.208,17.857,MallaJam,0,4008.418252390419,66436.3388717156
16866,0,11,0,2017,2018,83.0,0.0,50,0,1,0.0,10.0,2462.0,0,0.1333333333333333,0.417,1.429,HeatherDeanne72,0,3925.418252390419,66477.3388717156
16867,0,3315,0,2010,2020,232.0,40.0,2692,0,1,0.0,126.0,3064692.0,0,0.0833333333333333,5.333,18.286,J_SWIZZ_25,0,3776.418252390419,66437.3388717156
16868,0,1,0,2016,0,18.0,2.0,147,0,0,0.0,0.0,0.0,0,0.9285714285714286,0.0,0.0,xiaobaiiiiiiii,0,3990.418252390419,66475.3388717156
16869,0,433,0,2014,2017,5.0,2.0,2196,0,7,0.0,144.0,382344.0,0,0.0,6.042,20.714,m3389660,0,4003.418252390419,66475.3388717156
16870,0,144,0,2015,0,687.0,4.0,900,0,0,0.0,0.0,0.0,0,0.2857142857142857,0.0,0.0,21Mecca,0,3321.418252390419,66473.3388717156
16871,0,2073,0,2011,2017,0.0,10.0,1400,0,1,0.0,130.0,397830.0,0,0.1666666666666666,5.458,18.714,DreyKILLS,0,4008.418252390419,66467.3388717156
16872,0,35,0,2014,0,521.0,6.0,7031,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,nehcgnix,0,3487.418252390419,66471.3388717156
16873,0,1574,0,2012,2017,2.0,1.0,1143,0,1,0.0,138.0,426342.0,0,0.0,5.75,19.714,uooker,0,4006.418252390419,66476.3388717156
16874,0,14313,1,2011,2019,201.0,251.0,2226,1,10,0.0,128.0,309843.0,1,0.2666666666666667,5.417,18.571,RidyAldy,0,3807.418252390419,66226.3388717156
16875,0,192455,1,2011,2018,8866.0,49236.0,33944,0,10,0.0,50.0,87.0,1,0.2258064516129032,8.333,28.571,divangessen,0,-4857.581747609581,17241.338871715605
16876,0,2065,1,2012,2017,0.0,15.0,1322,2,1,0.0,134.0,366235.0,0,1.0,5.583,19.143,TheOutwill,0,4008.418252390419,66462.3388717156
16877,0,104,0,2012,2018,0.0,24.0,587,0,41,0.0,54.0,111185.0,0,0.1333333333333333,3.75,12.857,saidabastri1,0,4008.418252390419,66453.3388717156
16878,0,2022,1,2012,2017,0.0,1.0,1396,1,1,0.0,132.0,362328.0,1,0.0,5.5,18.857,xc_0607,0,4008.418252390419,66476.3388717156
16879,0,6,0,2009,2018,0.0,5.0,21,0,1,0.0,0.0,1.0,0,0.0909090909090909,0.25,0.857,sujeeva,0,4008.418252390419,66472.3388717156
16880,0,2064,0,2015,2017,48.0,7.0,1502,0,1,0.0,142.0,412930.0,0,0.0,5.958,20.429,pepesbreadstix,0,3960.418252390419,66470.3388717156
16881,0,2069,0,2011,2017,113.0,30.0,1433,0,1,0.0,132.0,358661.0,0,0.0,5.542,19.0,KTFARSENAL31,0,3895.418252390419,66447.3388717156
